source_url,http_status,content_length,retrieval_timestamp,sha256,local_filename,product,variable,year,month,source_last_modified,status,crs,width,height,transform,nodata,dtype
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1981.01.tif,LOCAL,,,017689784307ea35ae0f237260dd7564475d935dbb0633533658ed51a16dc8b4,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1981.01.tif,CHIRPS_V3_FINAL,RAIN,1981,1,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1981.02.tif,LOCAL,,,a8c5aa8b58d26871874b6353f614d42b3e719724002e9a6f08b7a685202a15a1,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1981.02.tif,CHIRPS_V3_FINAL,RAIN,1981,2,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1981.03.tif,LOCAL,,,84fd7f92394b7d81cc8c0f30c9ce13b670e78a47e8c97154ddc25858d12c3b42,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1981.03.tif,CHIRPS_V3_FINAL,RAIN,1981,3,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1981.04.tif,LOCAL,,,9af4a48feb927afcc4b9032cd623bf34e1d8ca2ec2685f7c983a954d32e891c3,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1981.04.tif,CHIRPS_V3_FINAL,RAIN,1981,4,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1981.05.tif,LOCAL,,,6f10b4cdf91db14d8f74dbb0642bd391b1eff4b58223d47da700a85f44b4843d,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1981.05.tif,CHIRPS_V3_FINAL,RAIN,1981,5,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1981.06.tif,LOCAL,,,a5c0ddfe759eb4cae590c8fcf5ea42467e8fac7ecbee82c8965153a98f10ec03,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1981.06.tif,CHIRPS_V3_FINAL,RAIN,1981,6,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1981.07.tif,LOCAL,,,7c9e1a4d342d9cf32d8a27fe849f1429faec98abb11ab5542cc1307b08efb11c,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1981.07.tif,CHIRPS_V3_FINAL,RAIN,1981,7,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1981.08.tif,LOCAL,,,cf9a6aa12a64c5f7109a1035ba01dba026132d25f3be59d20e5a7b7340cfa60e,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1981.08.tif,CHIRPS_V3_FINAL,RAIN,1981,8,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1981.09.tif,LOCAL,,,459e20879d42ea3dcb8a8aefe0083862f6c4923d854e9d671a6cb336ddd01041,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1981.09.tif,CHIRPS_V3_FINAL,RAIN,1981,9,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1981.10.tif,LOCAL,,,7328d9c3c09031b5a121a7210d0dfacd0fd3365190bc0d1bb06eeee98cbff934,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1981.10.tif,CHIRPS_V3_FINAL,RAIN,1981,10,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1981.11.tif,LOCAL,,,40861caeceeb7fe713ea91f54c213c21bb46b7c29d3acfc68ca24830e4b48def,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1981.11.tif,CHIRPS_V3_FINAL,RAIN,1981,11,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1981.12.tif,LOCAL,,,34c683dea2db36b4c9bf5d4384dea8b028720def33a255c85aab675de8b81334,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1981.12.tif,CHIRPS_V3_FINAL,RAIN,1981,12,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1982.01.tif,LOCAL,,,2da99f66a3af26c73802d165b3ace90669e7da931398de746bf60f3ae0eaedb0,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1982.01.tif,CHIRPS_V3_FINAL,RAIN,1982,1,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1982.02.tif,LOCAL,,,aee65e85b68145a587eac43fb2bd46fad7eb8caafd6ba64764877f713f311764,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1982.02.tif,CHIRPS_V3_FINAL,RAIN,1982,2,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1982.03.tif,LOCAL,,,3cff50768605ddc319033cf6eb65dc16d5455370591ca1334229750c104ff6b3,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1982.03.tif,CHIRPS_V3_FINAL,RAIN,1982,3,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1982.04.tif,LOCAL,,,c8141d8ca1ffd971fdcd1265aaca8d8bdee961a5de51a0250c927953a1aab86a,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1982.04.tif,CHIRPS_V3_FINAL,RAIN,1982,4,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1982.05.tif,LOCAL,,,ab1da1edfab309332f346a39ebfd262eb023238d1ddc22be7b5c49a2ae131f2d,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1982.05.tif,CHIRPS_V3_FINAL,RAIN,1982,5,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1982.06.tif,LOCAL,,,c34524c5337b4807032a3b7778d5de15d46fc27053e6d41d83bd01bf888adba5,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1982.06.tif,CHIRPS_V3_FINAL,RAIN,1982,6,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1982.07.tif,LOCAL,,,7f536d688103d05a2e261bac896dd17ed3df186b18c4838d91741a96c1a34417,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1982.07.tif,CHIRPS_V3_FINAL,RAIN,1982,7,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1982.08.tif,LOCAL,,,18533394a18204b920778bf06db43b21c54f48271c57910e35015f0b3c4740d6,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1982.08.tif,CHIRPS_V3_FINAL,RAIN,1982,8,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1982.09.tif,LOCAL,,,8d1279b772030e803d2222622c9a84b419e696895914eca24ca972e32c8eb14f,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1982.09.tif,CHIRPS_V3_FINAL,RAIN,1982,9,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1982.10.tif,LOCAL,,,2840172e76a91e34aa5e1da9061f4384a61ff62095e65c8a18fe58580030545a,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1982.10.tif,CHIRPS_V3_FINAL,RAIN,1982,10,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1982.11.tif,LOCAL,,,0f82dace162efc30577c54cab858291b203cd32df179f38e39c411da4f32ab7a,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1982.11.tif,CHIRPS_V3_FINAL,RAIN,1982,11,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1982.12.tif,LOCAL,,,963b046075ef52776e934860e24667af732d7a30e73b4e6ed05768f434a2b740,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1982.12.tif,CHIRPS_V3_FINAL,RAIN,1982,12,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1983.01.tif,LOCAL,,,378d464298f9b1f47cf4e02e41d3b3a344fc670cce17e4c4cd15905344b39fea,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1983.01.tif,CHIRPS_V3_FINAL,RAIN,1983,1,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1983.02.tif,LOCAL,,,008bd1e35af2717b8363438543e8dd0eb608e579969ca85162bce12dc6fa463a,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1983.02.tif,CHIRPS_V3_FINAL,RAIN,1983,2,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1983.03.tif,LOCAL,,,73278d8d4e827a985b061e8a0d15d847a95f80aa95ea20f05008743cd446e8d2,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1983.03.tif,CHIRPS_V3_FINAL,RAIN,1983,3,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1983.04.tif,LOCAL,,,2507d2136e2379f75905d09833eb370abc2255c025e18e58446a1af1b2694186,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1983.04.tif,CHIRPS_V3_FINAL,RAIN,1983,4,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1983.05.tif,LOCAL,,,65dfd952787071fe99c213015f5359c3df98d659cbf23fec3db5811ec54eb6e7,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1983.05.tif,CHIRPS_V3_FINAL,RAIN,1983,5,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1983.06.tif,LOCAL,,,977602b695656fd57a86886903dc642251a3af5bd72e0fa9fa02f156f1e0aebe,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1983.06.tif,CHIRPS_V3_FINAL,RAIN,1983,6,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1983.07.tif,LOCAL,,,75b4e0c61ec92940c8edd8efed8fcf166d1308081e9b1d5f84fed2e4e417d32a,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1983.07.tif,CHIRPS_V3_FINAL,RAIN,1983,7,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1983.08.tif,LOCAL,,,198a3c6cf71e32dfb9505e75300163f49f39d51167cae9383367dca474d032f3,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1983.08.tif,CHIRPS_V3_FINAL,RAIN,1983,8,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1983.09.tif,LOCAL,,,1327198695df698fa3ef52cdfcc55f7e9299c06b18bfaaf2fb26d23c0b08a46b,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1983.09.tif,CHIRPS_V3_FINAL,RAIN,1983,9,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1983.10.tif,LOCAL,,,13ee31510fadf042e3226506c468bb554d8432f4db66d90413694be566942e27,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1983.10.tif,CHIRPS_V3_FINAL,RAIN,1983,10,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1983.11.tif,LOCAL,,,220af581c5071ac61f74e5f07beb5714e437d88243d1b79f217d6af2daa29225,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1983.11.tif,CHIRPS_V3_FINAL,RAIN,1983,11,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1983.12.tif,LOCAL,,,0207fb23dc66017720abbbb98a149d0fb9fb30e64087998722deb7831b0b2aa4,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1983.12.tif,CHIRPS_V3_FINAL,RAIN,1983,12,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1984.01.tif,LOCAL,,,f0eb69160af6a7b4271b9159b9fcf3c513d658ead9331f16d2ff3a5b004f82ba,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1984.01.tif,CHIRPS_V3_FINAL,RAIN,1984,1,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1984.02.tif,LOCAL,,,7d339986a969ae09925bd8ae3cfd544e2d6b604d03170f52d1be42e4166bd6d5,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1984.02.tif,CHIRPS_V3_FINAL,RAIN,1984,2,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1984.03.tif,LOCAL,,,aa55ff82f84467c871c8c2a5167ce6d7aa40fe60aff0a028c7c8cb93110b4f75,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1984.03.tif,CHIRPS_V3_FINAL,RAIN,1984,3,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1984.04.tif,LOCAL,,,1c60a1e8a49a50a9c2b03b82b4036809207d225ba7cabafd693487f7b51c9844,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1984.04.tif,CHIRPS_V3_FINAL,RAIN,1984,4,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1984.05.tif,LOCAL,,,bd16bf11dbe4ef25211aba7d2179230dc0a4ebffb83996df197491020de111bc,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1984.05.tif,CHIRPS_V3_FINAL,RAIN,1984,5,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1984.06.tif,LOCAL,,,a8aa229ecb631289958cf96178f974cdb49acd9d799004a72777d2b65b16b3b2,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1984.06.tif,CHIRPS_V3_FINAL,RAIN,1984,6,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1984.07.tif,LOCAL,,,820741d226a94112f9c327e175f0a04ec216786e0b8612460140a79a7173fca4,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1984.07.tif,CHIRPS_V3_FINAL,RAIN,1984,7,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1984.08.tif,LOCAL,,,04e0a8e97ba68148ea60feaa309b47752adbdad87935a461245e9b0a84fca279,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1984.08.tif,CHIRPS_V3_FINAL,RAIN,1984,8,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1984.09.tif,LOCAL,,,4c833dc9d855ed73d27c7fd029fd0146d4da59e14305fc6cccf1b31c436ada79,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1984.09.tif,CHIRPS_V3_FINAL,RAIN,1984,9,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1984.10.tif,LOCAL,,,04563f18b2ba3aa29a804f690dce1c19fc72b612895a7be9cf4e06c5ffad226b,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1984.10.tif,CHIRPS_V3_FINAL,RAIN,1984,10,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1984.11.tif,LOCAL,,,b29fec9df4e008f8284554b8a57b9fdea075d418128be2decd3bc6b4fef558ff,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1984.11.tif,CHIRPS_V3_FINAL,RAIN,1984,11,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1984.12.tif,LOCAL,,,6d7b15563407bbfdc909f30828b0d36503358a46f9f7fe53b89f71239ef0cb3b,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1984.12.tif,CHIRPS_V3_FINAL,RAIN,1984,12,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1985.01.tif,LOCAL,,,65e4a77348507703aa7ffadc2aca4c6fd776c2b13c0ef581ea6a06355565ec64,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1985.01.tif,CHIRPS_V3_FINAL,RAIN,1985,1,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1985.02.tif,LOCAL,,,1d83b733593d160eef37638be4a1ffb88dfde95aa393914614f9c3f65cb14ae6,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1985.02.tif,CHIRPS_V3_FINAL,RAIN,1985,2,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1985.03.tif,LOCAL,,,07bf02a17713eb0a0d305aec69b5858f91e29a81c1090e47c42b2ef1cbbf2184,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1985.03.tif,CHIRPS_V3_FINAL,RAIN,1985,3,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1985.04.tif,LOCAL,,,5425bcadc8d697251919bf2a083254df2dbc3e39b2b650aa853cf227e685c51a,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1985.04.tif,CHIRPS_V3_FINAL,RAIN,1985,4,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1985.05.tif,LOCAL,,,7f743199e30bde8baafe0e72e18721b2b149c2a7fff32ff88715ee87bc3fc346,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1985.05.tif,CHIRPS_V3_FINAL,RAIN,1985,5,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
https://data.chc.ucsb.edu/products/CHIRPS/v3.0/monthly/latam/tifs/chirps-v3.0.1985.06.tif,LOCAL,,,32d9c1d6e88a1ad6f46a791206e5b8a83c8c5dd09f6b53b85b8fe20eca99f5c2,data\raw\climate\chirps_v3\latam\monthly\chirps-v3.0.1985.06.tif,CHIRPS_V3_FINAL,RAIN,1985,6,,VALIDATED_LOCAL,EPSG:4326,1720,1900,"(0.050000000745, 0.0, -120.0, 0.0, -0.050000000745, 35.0, 0.0, 0.0, 1.0)",,float32
