UBIGEO,YEAR,RAIN_ANNUAL_MM,RAIN_ANNUAL_ANOM_MM,TMAX_ANNUAL_MEAN_C,TMAX_ANNUAL_ANOM_C,TMIN_ANNUAL_MEAN_C,TMIN_ANNUAL_ANOM_C,MONTHS_AVAILABLE
200204,2003,328.38789300656805,-362.14720697147686,24.533893949711953,-0.24294859676287692,16.12290807240344,-0.10172087929966948,12
200204,2004,398.0179118013484,-292.5171881766965,24.701696050228943,-0.07514649624588839,16.0061221030337,-0.21850684866940862,12
200204,2005,358.16904849097625,-332.36605148706866,24.72377117792206,-0.05307136855276647,16.098834156663496,-0.1257947950396138,12
200204,2006,798.6289715472975,108.09387156925258,24.997724158737398,0.22088161226257075,16.328916720464772,0.10428776876165961,12
200204,2007,423.0238119199519,-267.51128805809304,24.603764096364525,-0.1730784501103028,16.093703707040522,-0.13092524466258806,12
200204,2008,1013.324548747418,322.7894487693731,24.416307633291634,-0.36053491318319314,16.19318933995528,-0.03143961174783113,12
200204,2009,877.8235157415315,187.28841576348663,24.80230302354289,0.025460477068064275,16.521122337652624,0.296493385949514,12
200204,2010,680.0782817193812,-10.456818258663777,24.908344590453368,0.13150204397854046,16.036681303194495,-0.1879476485086148,12
200204,2011,784.8703692698596,94.33526929181464,24.884293022480705,0.10745047600587476,15.97178511402504,-0.2528438376780679,12
200204,2012,961.9940035096092,271.45890353156426,25.04212035422079,0.26527780774596366,16.265727143604817,0.04109819190170475,12
200204,2013,534.9178857835834,-155.61721419446152,24.76348549191233,-0.013357054562498286,15.933076866760075,-0.29155208494303536,12
200204,2014,638.1325791439351,-52.40252083410985,25.118806031072356,0.34196348459752784,16.420725465927774,0.19609651422466343,12
200204,2015,605.2901959456226,-85.24490403242228,25.63593092750474,0.8590883810299141,17.07292750843752,0.8482985567344113,12
200204,2016,474.69971136023673,-215.83538861780823,25.697873480221247,0.9210309337464185,16.580727828090012,0.3560988763869018,12
200204,2017,1344.173408237393,653.638308259348,24.851555997143866,0.0747134506690393,16.36203091172933,0.13740196002622232,12
200204,2018,373.4197269739295,-317.11537300411544,24.846632940246092,0.06979039377126235,15.934192921610764,-0.2904360300923474,12
200204,2019,792.2710066966067,101.73590671856181,25.035993026288818,0.2591504798139879,16.362732461134797,0.13810350943168773,12
200204,2020,434.7322058670959,-255.802894110949,25.657276698060638,0.8804341515858107,16.202660527833455,-0.02196842386965499,12
200204,2021,489.52530277603245,-201.00979720201246,24.800893599708754,0.024051053233924275,16.064138152616916,-0.16049079908619376,12
200204,2022,479.49986172384655,-211.0352382541984,24.76266400768417,-0.014178538790658557,15.601459850655937,-0.6231691010471735,12
200204,2023,1186.6249852228877,496.08988524484266,25.596696336888655,0.8198537904138261,17.12202567410586,0.8973967224027511,12
200204,2024,450.29524097054366,-240.23985900750128,26.014140674346198,1.2372981278713688,16.956878877741563,0.7322499260384522,12
200205,1991,554.1990720387673,-205.34849654815378,26.352220332281032,0.3707944660545121,17.23996470791372,-0.07180318327610695,12
200205,1992,714.6665225985759,-44.88104598834526,26.368501929623452,0.3870760633969382,17.203707204093956,-0.10806068709587076,12
200205,1993,1093.4080428478624,333.8604742609414,26.01315688947638,0.031731023249865466,17.39565564591062,0.08388775472079102,12
200205,1994,746.5048497568725,-13.042718830048623,25.4802356188209,-0.5011902474056168,17.17746649069743,-0.13430140049239517,12
200205,1995,536.0479031603993,-223.49966542652177,25.821385880665645,-0.1600399855608714,17.181094208938323,-0.13067368225150267,12
200205,1996,543.5605840418239,-215.98698454509727,25.196533553599835,-0.7848923126266815,16.867353150670144,-0.4444147405196845,12
200205,1997,975.9632965883322,216.41572800141108,25.96629503793741,-0.015130828289107315,18.005287829857153,0.6935199386673244,12
200205,1998,1496.6782773050725,737.1307087181514,26.122423028416748,0.14099716219022915,17.84428149413895,0.5325136029491234,12
200205,1999,1008.2399418338648,248.69237324694362,25.03438075238064,-0.947045113845881,16.935800365060462,-0.3759675261293645,12
