CROP_CODE,CROP_STD,UBIGEO,DISTRICT_NAME,CAMPAIGN,CAMPAIGN_START_YEAR,CAMPAIGN_END_YEAR,CAMPAIGN_START_YEARMONTH,CAMPAIGN_END_YEARMONTH,EXPECTED_MONTHS_N,SOURCE_MONTHS_PRESENT_N,SOURCE_ROWS_N,CAMPAIGN_PRODUCCION_TM,CAMPAIGN_COSECHA_HA,TRANSIENT_CAMPAIGN_YIELD_RAW,OUTCOME_UNIT,OUTCOME_VALID_FLAG,EXCLUSION_REASON,ZERO_DENOMINATOR_FLAG,NO_SOURCE_ROWS_FLAG,MISSING_NUMERATOR_FLAG,MISSING_DENOMINATOR_FLAG,SILENT_MISSING_TO_ZERO_USED,OUTCOME_CONTRACT_ID
14010020000,ARROZ,200206,PACAIPAMPA,2021/2022,2021,2022,202108,202207,12,4,4,90,15,6,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200206,PACAIPAMPA,2022/2023,2022,2023,202208,202307,12,5,5,25,5,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200207,PAIMAS,2016/2017,2016,2017,201608,201707,12,12,12,12971,1785,7.266666666666666666666666667,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200207,PAIMAS,2017/2018,2017,2018,201708,201807,12,11,11,12727,1800,7.070555555555555555555555556,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200207,PAIMAS,2018/2019,2018,2019,201808,201907,12,12,12,14253,1845,7.725203252032520325203252033,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200207,PAIMAS,2019/2020,2019,2020,201908,202007,12,11,11,13096,1637,8,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200207,PAIMAS,2020/2021,2020,2021,202008,202107,12,11,11,12885,1590,8.103773584905660377358490566,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200207,PAIMAS,2021/2022,2021,2022,202108,202207,12,11,11,12290,1860,6.60752688172043010752688172,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200207,PAIMAS,2022/2023,2022,2023,202208,202307,12,11,11,10625,1550,6.854838709677419354838709677,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200208,SAPILLICA,2016/2017,2016,2017,201608,201707,12,7,7,833,125,6.664,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200208,SAPILLICA,2017/2018,2017,2018,201708,201807,12,7,7,385,55,7,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200208,SAPILLICA,2018/2019,2018,2019,201808,201907,12,7,7,284,38,7.473684210526315789473684211,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200208,SAPILLICA,2019/2020,2019,2020,201908,202007,12,12,12,165,22,7.5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200208,SAPILLICA,2020/2021,2020,2021,202008,202107,12,12,12,224,30,7.466666666666666666666666667,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200208,SAPILLICA,2021/2022,2021,2022,202108,202207,12,7,7,146,23,6.347826086956521739130434783,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200208,SAPILLICA,2022/2023,2022,2023,202208,202307,12,7,7,144,27,5.333333333333333333333333333,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200209,SICCHEZ,2016/2017,2016,2017,201608,201707,12,12,12,175,35,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200209,SICCHEZ,2017/2018,2017,2018,201708,201807,12,12,12,150,30,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200209,SICCHEZ,2018/2019,2018,2019,201808,201907,12,12,12,125,25,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200209,SICCHEZ,2019/2020,2019,2020,201908,202007,12,12,12,50,10,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200209,SICCHEZ,2020/2021,2020,2021,202008,202107,12,7,7,20,5,4,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200209,SICCHEZ,2021/2022,2021,2022,202108,202207,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200209,SICCHEZ,2022/2023,2022,2023,202208,202307,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200210,SUYO,2016/2017,2016,2017,201608,201707,12,11,11,5700,650,8.769230769230769230769230769,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200210,SUYO,2017/2018,2017,2018,201708,201807,12,12,12,6350,700,9.071428571428571428571428571,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200210,SUYO,2018/2019,2018,2019,201808,201907,12,12,12,6075,700,8.678571428571428571428571429,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200210,SUYO,2019/2020,2019,2020,201908,202007,12,11,11,5150,600,8.583333333333333333333333333,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200210,SUYO,2020/2021,2020,2021,202008,202107,12,11,11,5240,625,8.384,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200210,SUYO,2021/2022,2021,2022,202108,202207,12,11,11,3685,630,5.849206349206349206349206349,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200210,SUYO,2022/2023,2022,2023,202208,202307,12,12,12,4640,580,8,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200302,CANCHAQUE,2016/2017,2016,2017,201608,201707,12,6,6,300,60,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200302,CANCHAQUE,2017/2018,2017,2018,201708,201807,12,7,7,0,0,,TM_PER_HA,FALSE,ZERO_DENOMINATOR,TRUE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200302,CANCHAQUE,2018/2019,2018,2019,201808,201907,12,6,6,298,65,4.584615384615384615384615385,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200302,CANCHAQUE,2019/2020,2019,2020,201908,202007,12,7,7,285,57,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200302,CANCHAQUE,2020/2021,2020,2021,202008,202107,12,6,6,345,70,4.928571428571428571428571429,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200302,CANCHAQUE,2021/2022,2021,2022,202108,202207,12,5,5,310,62,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200302,CANCHAQUE,2022/2023,2022,2023,202208,202307,12,7,7,345,69,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200304,HUARMACA,2016/2017,2016,2017,201608,201707,12,11,11,1215,185,6.567567567567567567567567568,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200304,HUARMACA,2017/2018,2017,2018,201708,201807,12,11,11,527,107,4.925233644859813084112149533,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200304,HUARMACA,2018/2019,2018,2019,201808,201907,12,11,11,2030,320,6.34375,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200304,HUARMACA,2019/2020,2019,2020,201908,202007,12,7,7,695,139,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200304,HUARMACA,2020/2021,2020,2021,202008,202107,12,12,12,975,130,7.5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200304,HUARMACA,2021/2022,2021,2022,202108,202207,12,12,12,1163,155,7.503225806451612903225806452,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200304,HUARMACA,2022/2023,2022,2023,202208,202307,12,12,12,188,25,7.52,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200305,LALAQUIZ,2016/2017,2016,2017,201608,201707,12,6,6,72,18,4,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200305,LALAQUIZ,2017/2018,2017,2018,201708,201807,12,7,7,0,0,,TM_PER_HA,FALSE,ZERO_DENOMINATOR,TRUE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200305,LALAQUIZ,2018/2019,2018,2019,201808,201907,12,6,6,188,44,4.272727272727272727272727273,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200305,LALAQUIZ,2019/2020,2019,2020,201908,202007,12,7,7,122,26,4.692307692307692307692307692,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200305,LALAQUIZ,2020/2021,2020,2021,202008,202107,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200305,LALAQUIZ,2021/2022,2021,2022,202108,202207,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200305,LALAQUIZ,2022/2023,2022,2023,202208,202307,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200306,SAN MIGUEL DE EL FAIQUE,2016/2017,2016,2017,201608,201707,12,6,6,1460,292,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200306,SAN MIGUEL DE EL FAIQUE,2017/2018,2017,2018,201708,201807,12,7,7,0,0,,TM_PER_HA,FALSE,ZERO_DENOMINATOR,TRUE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200306,SAN MIGUEL DE EL FAIQUE,2018/2019,2018,2019,201808,201907,12,6,6,2985,630,4.738095238095238095238095238,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200306,SAN MIGUEL DE EL FAIQUE,2019/2020,2019,2020,201908,202007,12,7,7,1400,280,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200306,SAN MIGUEL DE EL FAIQUE,2020/2021,2020,2021,202008,202107,12,7,7,1950,400,4.875,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200306,SAN MIGUEL DE EL FAIQUE,2021/2022,2021,2022,202108,202207,12,7,7,1000,200,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200306,SAN MIGUEL DE EL FAIQUE,2022/2023,2022,2023,202208,202307,12,7,7,750,150,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200401,CHULUCANAS,2016/2017,2016,2017,201608,201707,12,7,7,7680,960,8,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200401,CHULUCANAS,2017/2018,2017,2018,201708,201807,12,7,7,6480,810,8,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200401,CHULUCANAS,2018/2019,2018,2019,201808,201907,12,12,12,6375,752,8.477393617021276595744680851,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200401,CHULUCANAS,2019/2020,2019,2020,201908,202007,12,6,6,1680,210,8,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200401,CHULUCANAS,2020/2021,2020,2021,202008,202107,12,7,7,2936,356,8.247191011235955056179775281,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200401,CHULUCANAS,2021/2022,2021,2022,202108,202207,12,7,7,2350,295,7.966101694915254237288135593,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200401,CHULUCANAS,2022/2023,2022,2023,202208,202307,12,6,6,1856,232,8,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200402,BUENOS AIRES,2016/2017,2016,2017,201608,201707,12,6,6,6400,800,8,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200402,BUENOS AIRES,2017/2018,2017,2018,201708,201807,12,7,7,6000,760,7.894736842105263157894736842,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200402,BUENOS AIRES,2018/2019,2018,2019,201808,201907,12,12,12,6800,850,8,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200402,BUENOS AIRES,2019/2020,2019,2020,201908,202007,12,12,12,5328,666,8,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200402,BUENOS AIRES,2020/2021,2020,2021,202008,202107,12,8,8,5096,650,7.84,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200402,BUENOS AIRES,2021/2022,2021,2022,202108,202207,12,5,5,3600,600,6,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200402,BUENOS AIRES,2022/2023,2022,2023,202208,202307,12,5,5,3112,450,6.915555555555555555555555556,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200405,MORROPON,2016/2017,2016,2017,201608,201707,12,7,7,8000,1000,8,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200405,MORROPON,2017/2018,2017,2018,201708,201807,12,7,7,7176,1000,7.176,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200405,MORROPON,2018/2019,2018,2019,201808,201907,12,11,11,8000,1002,7.984031936127744510978043912,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200405,MORROPON,2019/2020,2019,2020,201908,202007,12,7,7,8032,1000,8.032,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200405,MORROPON,2020/2021,2020,2021,202008,202107,12,7,7,8795,1050,8.376190476190476190476190476,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200405,MORROPON,2021/2022,2021,2022,202108,202207,12,6,6,6905,920,7.505434782608695652173913043,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200405,MORROPON,2022/2023,2022,2023,202208,202307,12,7,7,4960,760,6.526315789473684210526315789,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200406,SALITRAL,2016/2017,2016,2017,201608,201707,12,6,6,160,22,7.272727272727272727272727273,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200406,SALITRAL,2017/2018,2017,2018,201708,201807,12,7,7,875,110,7.954545454545454545454545455,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200406,SALITRAL,2018/2019,2018,2019,201808,201907,12,6,6,705,120,5.875,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200406,SALITRAL,2019/2020,2019,2020,201908,202007,12,5,5,280,40,7,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200406,SALITRAL,2020/2021,2020,2021,202008,202107,12,6,6,480,80,6,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200406,SALITRAL,2021/2022,2021,2022,202108,202207,12,7,7,1200,150,8,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200406,SALITRAL,2022/2023,2022,2023,202208,202307,12,6,6,546,120,4.55,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200407,SAN JUAN DE BIGOTE,2016/2017,2016,2017,201608,201707,12,6,6,5058,670,7.549253731343283582089552239,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200407,SAN JUAN DE BIGOTE,2017/2018,2017,2018,201708,201807,12,7,7,8400,1050,8,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200407,SAN JUAN DE BIGOTE,2018/2019,2018,2019,201808,201907,12,6,6,7360,1100,6.690909090909090909090909091,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200407,SAN JUAN DE BIGOTE,2019/2020,2019,2020,201908,202007,12,7,7,6650,950,7,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200407,SAN JUAN DE BIGOTE,2020/2021,2020,2021,202008,202107,12,7,7,6165,850,7.252941176470588235294117647,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200407,SAN JUAN DE BIGOTE,2021/2022,2021,2022,202108,202207,12,12,12,8080,1010,8,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200407,SAN JUAN DE BIGOTE,2022/2023,2022,2023,202208,202307,12,7,7,5090,950,5.357894736842105263157894737,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200408,SANTA CATALINA DE MOSSA,2016/2017,2016,2017,201608,201707,12,7,7,2084,334,6.239520958083832335329341317,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200408,SANTA CATALINA DE MOSSA,2017/2018,2017,2018,201708,201807,12,6,6,2700,450,6,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200408,SANTA CATALINA DE MOSSA,2018/2019,2018,2019,201808,201907,12,7,7,2700,450,6,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200408,SANTA CATALINA DE MOSSA,2019/2020,2019,2020,201908,202007,12,7,7,2700,450,6,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200408,SANTA CATALINA DE MOSSA,2020/2021,2020,2021,202008,202107,12,7,7,2250,450,5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200408,SANTA CATALINA DE MOSSA,2021/2022,2021,2022,202108,202207,12,7,7,2700,450,6,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
