UBIGEO,COD_CULTIVO,CROP_STD,CULTIVO_SOURCE,ANO,MES,MONTH,TEMPORAL_ROLE,SOURCE_12_MONTHS_PRESENT,SIEMBRA,COSECHA,PRODUCCION,SOWN_ANNUAL_DENOMINATOR,SOWN_MISSING_MONTH_COUNT,SOWN_POSITIVE_MONTH_COUNT,SOWN_DENOMINATOR_STATUS,SOWN_SOURCE_12_MONTHS_PRESENT,SOWN_SHARE,HARVEST_ANNUAL_DENOMINATOR,HARVEST_MISSING_MONTH_COUNT,HARVEST_POSITIVE_MONTH_COUNT,HARVEST_DENOMINATOR_STATUS,HARVEST_SOURCE_12_MONTHS_PRESENT,HARVEST_SHARE,PRODUCTION_ANNUAL_DENOMINATOR,PRODUCTION_MISSING_MONTH_COUNT,PRODUCTION_POSITIVE_MONTH_COUNT,PRODUCTION_DENOMINATOR_STATUS,PRODUCTION_SOURCE_12_MONTHS_PRESENT,PRODUCTION_SHARE
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2015,201508,8,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,False,0.0,0.0,215.0,0.0,0,0,PARTIAL_MISSING,False,,635.0,0,1,PARTIAL_MISSING,False,,5129.0,0,5,PARTIAL_MISSING,False,
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2015,201509,9,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,False,0.0,0.0,223.0,0.0,0,0,PARTIAL_MISSING,False,,635.0,0,1,PARTIAL_MISSING,False,,5129.0,0,5,PARTIAL_MISSING,False,
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2015,201510,10,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,False,0.0,0.0,354.0,0.0,0,0,PARTIAL_MISSING,False,,635.0,0,1,PARTIAL_MISSING,False,,5129.0,0,5,PARTIAL_MISSING,False,
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2015,201511,11,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,False,0.0,0.0,305.0,0.0,0,0,PARTIAL_MISSING,False,,635.0,0,1,PARTIAL_MISSING,False,,5129.0,0,5,PARTIAL_MISSING,False,
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2015,201512,12,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,False,0.0,635.0,4032.0,0.0,0,0,PARTIAL_MISSING,False,,635.0,0,1,PARTIAL_MISSING,False,,5129.0,0,5,PARTIAL_MISSING,False,
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2016,201601,1,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,318.0,0.0,0,0,ZERO,True,,635.0,0,1,POSITIVE,True,0.0,10010.0,0,12,POSITIVE,True,0.03176823176823177
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2016,201602,2,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,443.0,0.0,0,0,ZERO,True,,635.0,0,1,POSITIVE,True,0.0,10010.0,0,12,POSITIVE,True,0.04425574425574426
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2016,201603,3,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1072.0,0.0,0,0,ZERO,True,,635.0,0,1,POSITIVE,True,0.0,10010.0,0,12,POSITIVE,True,0.1070929070929071
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2016,201604,4,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1143.0,0.0,0,0,ZERO,True,,635.0,0,1,POSITIVE,True,0.0,10010.0,0,12,POSITIVE,True,0.11418581418581418
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2016,201605,5,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1079.0,0.0,0,0,ZERO,True,,635.0,0,1,POSITIVE,True,0.0,10010.0,0,12,POSITIVE,True,0.10779220779220779
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2016,201606,6,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,889.0,0.0,0,0,ZERO,True,,635.0,0,1,POSITIVE,True,0.0,10010.0,0,12,POSITIVE,True,0.08881118881118881
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2016,201607,7,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,889.0,0.0,0,0,ZERO,True,,635.0,0,1,POSITIVE,True,0.0,10010.0,0,12,POSITIVE,True,0.08881118881118881
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2016,201608,8,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,826.0,0.0,0,0,ZERO,True,,635.0,0,1,POSITIVE,True,0.0,10010.0,0,12,POSITIVE,True,0.08251748251748252
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2016,201609,9,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,825.0,0.0,0,0,ZERO,True,,635.0,0,1,POSITIVE,True,0.0,10010.0,0,12,POSITIVE,True,0.08241758241758242
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2016,201610,10,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,825.0,0.0,0,0,ZERO,True,,635.0,0,1,POSITIVE,True,0.0,10010.0,0,12,POSITIVE,True,0.08241758241758242
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2016,201611,11,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,825.0,0.0,0,0,ZERO,True,,635.0,0,1,POSITIVE,True,0.0,10010.0,0,12,POSITIVE,True,0.08241758241758242
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2016,201612,12,MAIN_TEMPORAL_STRUCTURE,True,0.0,635.0,876.0,0.0,0,0,ZERO,True,,635.0,0,1,POSITIVE,True,1.0,10010.0,0,12,POSITIVE,True,0.08751248751248751
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2017,201701,1,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,990.0,139.0,0,2,POSITIVE,True,0.0,649.0,0,1,POSITIVE,True,0.0,7999.0,0,12,POSITIVE,True,0.12376547068383548
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2017,201702,2,MAIN_TEMPORAL_STRUCTURE,True,85.0,0.0,1080.0,139.0,0,2,POSITIVE,True,0.6115107913669064,649.0,0,1,POSITIVE,True,0.0,7999.0,0,12,POSITIVE,True,0.1350168771096387
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2017,201703,3,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1200.0,139.0,0,2,POSITIVE,True,0.0,649.0,0,1,POSITIVE,True,0.0,7999.0,0,12,POSITIVE,True,0.150018752344043
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2017,201704,4,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1072.0,139.0,0,2,POSITIVE,True,0.0,649.0,0,1,POSITIVE,True,0.0,7999.0,0,12,POSITIVE,True,0.13401675209401176
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2017,201705,5,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,959.0,139.0,0,2,POSITIVE,True,0.0,649.0,0,1,POSITIVE,True,0.0,7999.0,0,12,POSITIVE,True,0.11988998624828104
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2017,201706,6,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,759.0,139.0,0,2,POSITIVE,True,0.0,649.0,0,1,POSITIVE,True,0.0,7999.0,0,12,POSITIVE,True,0.0948868608576072
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2017,201707,7,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,564.0,139.0,0,2,POSITIVE,True,0.0,649.0,0,1,POSITIVE,True,0.0,7999.0,0,12,POSITIVE,True,0.07050881360170021
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2017,201708,8,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,237.0,139.0,0,2,POSITIVE,True,0.0,649.0,0,1,POSITIVE,True,0.0,7999.0,0,12,POSITIVE,True,0.029628703587948495
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2017,201709,9,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,214.0,139.0,0,2,POSITIVE,True,0.0,649.0,0,1,POSITIVE,True,0.0,7999.0,0,12,POSITIVE,True,0.026753344168021
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2017,201710,10,MAIN_TEMPORAL_STRUCTURE,True,54.0,0.0,316.0,139.0,0,2,POSITIVE,True,0.38848920863309355,649.0,0,1,POSITIVE,True,0.0,7999.0,0,12,POSITIVE,True,0.03950493811726466
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2017,201711,11,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,270.0,139.0,0,2,POSITIVE,True,0.0,649.0,0,1,POSITIVE,True,0.0,7999.0,0,12,POSITIVE,True,0.033754219277409674
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2017,201712,12,MAIN_TEMPORAL_STRUCTURE,True,0.0,649.0,338.0,139.0,0,2,POSITIVE,True,0.0,649.0,0,1,POSITIVE,True,1.0,7999.0,0,12,POSITIVE,True,0.04225528191023878
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2018,201801,1,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,350.0,73.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6809.0,0,12,POSITIVE,True,0.05140255544132766
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2018,201802,2,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,384.0,73.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6809.0,0,12,POSITIVE,True,0.05639594654134234
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2018,201803,3,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,454.0,73.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6809.0,0,12,POSITIVE,True,0.06667645762960787
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2018,201804,4,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,389.0,73.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6809.0,0,12,POSITIVE,True,0.05713026876193274
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2018,201805,5,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,623.0,73.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6809.0,0,12,POSITIVE,True,0.09149654868556323
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2018,201806,6,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,623.0,73.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6809.0,0,12,POSITIVE,True,0.09149654868556323
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2018,201807,7,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,623.0,73.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6809.0,0,12,POSITIVE,True,0.09149654868556323
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2018,201808,8,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,649.0,73.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6809.0,0,12,POSITIVE,True,0.09531502423263329
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2018,201809,9,MAIN_TEMPORAL_STRUCTURE,True,73.0,0.0,649.0,73.0,0,1,POSITIVE,True,1.0,564.0,0,1,POSITIVE,True,0.0,6809.0,0,12,POSITIVE,True,0.09531502423263329
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2018,201810,10,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,389.0,73.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6809.0,0,12,POSITIVE,True,0.05713026876193274
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2018,201811,11,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,762.0,73.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6809.0,0,12,POSITIVE,True,0.11191070641797621
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2018,201812,12,MAIN_TEMPORAL_STRUCTURE,True,0.0,564.0,914.0,73.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,1.0,6809.0,0,12,POSITIVE,True,0.1342341019239242
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2019,201901,1,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1055.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,11037.0,0,12,POSITIVE,True,0.0955875690858023
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2019,201902,2,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,703.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,11037.0,0,12,POSITIVE,True,0.06369484461357253
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2019,201903,3,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,703.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,11037.0,0,12,POSITIVE,True,0.06369484461357253
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2019,201904,4,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,703.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,11037.0,0,12,POSITIVE,True,0.06369484461357253
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2019,201905,5,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1188.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,11037.0,0,12,POSITIVE,True,0.10763794509377549
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2019,201906,6,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1188.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,11037.0,0,12,POSITIVE,True,0.10763794509377549
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2019,201907,7,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,984.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,11037.0,0,12,POSITIVE,True,0.08915466159282413
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2019,201908,8,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,984.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,11037.0,0,12,POSITIVE,True,0.08915466159282413
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2019,201909,9,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,928.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,11037.0,0,12,POSITIVE,True,0.08408081906315122
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2019,201910,10,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,914.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,11037.0,0,12,POSITIVE,True,0.082812358430733
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2019,201911,11,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,984.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,11037.0,0,12,POSITIVE,True,0.08915466159282413
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2019,201912,12,MAIN_TEMPORAL_STRUCTURE,True,0.0,564.0,703.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,1.0,11037.0,0,12,POSITIVE,True,0.06369484461357253
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2020,202001,1,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,562.0,0.0,0,0,ZERO,True,,776.0,0,1,POSITIVE,True,0.0,12618.0,0,12,POSITIVE,True,0.04453954667934697
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2020,202002,2,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,703.0,0.0,0,0,ZERO,True,,776.0,0,1,POSITIVE,True,0.0,12618.0,0,12,POSITIVE,True,0.05571405928039309
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2020,202003,3,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1336.0,0.0,0,0,ZERO,True,,776.0,0,1,POSITIVE,True,0.0,12618.0,0,12,POSITIVE,True,0.1058804881914725
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2020,202004,4,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1300.0,0.0,0,0,ZERO,True,,776.0,0,1,POSITIVE,True,0.0,12618.0,0,12,POSITIVE,True,0.10302742114439689
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2020,202005,5,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1300.0,0.0,0,0,ZERO,True,,776.0,0,1,POSITIVE,True,0.0,12618.0,0,12,POSITIVE,True,0.10302742114439689
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2020,202006,6,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1265.0,0.0,0,0,ZERO,True,,776.0,0,1,POSITIVE,True,0.0,12618.0,0,12,POSITIVE,True,0.10025360595974005
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2020,202007,7,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1125.0,0.0,0,0,ZERO,True,,776.0,0,1,POSITIVE,True,0.0,12618.0,0,12,POSITIVE,True,0.0891583452211127
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2020,202008,8,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1125.0,0.0,0,0,ZERO,True,,776.0,0,1,POSITIVE,True,0.0,12618.0,0,12,POSITIVE,True,0.0891583452211127
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2020,202009,9,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1125.0,0.0,0,0,ZERO,True,,776.0,0,1,POSITIVE,True,0.0,12618.0,0,12,POSITIVE,True,0.0891583452211127
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2020,202010,10,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,914.0,0.0,0,0,ZERO,True,,776.0,0,1,POSITIVE,True,0.0,12618.0,0,12,POSITIVE,True,0.0724362022507529
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2020,202011,11,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,914.0,0.0,0,0,ZERO,True,,776.0,0,1,POSITIVE,True,0.0,12618.0,0,12,POSITIVE,True,0.0724362022507529
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2020,202012,12,MAIN_TEMPORAL_STRUCTURE,True,0.0,776.0,949.0,0.0,0,0,ZERO,True,,776.0,0,1,POSITIVE,True,1.0,12618.0,0,12,POSITIVE,True,0.07521001743540973
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2021,202101,1,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1265.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,15736.0,0,12,POSITIVE,True,0.08038891713268938
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2021,202102,2,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1454.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,15736.0,0,12,POSITIVE,True,0.09239959328927301
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2021,202103,3,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1469.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,15736.0,0,12,POSITIVE,True,0.09335282155566853
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2021,202104,4,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1306.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,15736.0,0,12,POSITIVE,True,0.08299440772750381
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2021,202105,5,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1306.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,15736.0,0,12,POSITIVE,True,0.08299440772750381
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2021,202106,6,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1142.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,15736.0,0,12,POSITIVE,True,0.07257244534824606
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2021,202107,7,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1306.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,15736.0,0,12,POSITIVE,True,0.08299440772750381
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2021,202108,8,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1224.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,15736.0,0,12,POSITIVE,True,0.07778342653787494
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2021,202109,9,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1306.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,15736.0,0,12,POSITIVE,True,0.08299440772750381
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2021,202110,10,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1306.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,15736.0,0,12,POSITIVE,True,0.08299440772750381
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2021,202111,11,MAIN_TEMPORAL_STRUCTURE,True,0.0,564.0,1306.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,1.0,15736.0,0,12,POSITIVE,True,0.08299440772750381
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2021,202112,12,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1346.0,0.0,0,0,ZERO,True,,564.0,0,1,POSITIVE,True,0.0,15736.0,0,12,POSITIVE,True,0.08553634977122522
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2022,202201,1,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1.0,40.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6255.0,0,12,POSITIVE,True,0.0001598721023181455
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2022,202202,2,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1.0,40.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6255.0,0,12,POSITIVE,True,0.0001598721023181455
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2022,202203,3,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,2.0,40.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6255.0,0,12,POSITIVE,True,0.000319744204636291
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2022,202204,4,MAIN_TEMPORAL_STRUCTURE,True,40.0,0.0,603.0,40.0,0,1,POSITIVE,True,1.0,564.0,0,1,POSITIVE,True,0.0,6255.0,0,12,POSITIVE,True,0.09640287769784173
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2022,202205,5,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,603.0,40.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6255.0,0,12,POSITIVE,True,0.09640287769784173
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2022,202206,6,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,717.0,40.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6255.0,0,12,POSITIVE,True,0.11462829736211032
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2022,202207,7,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,722.0,40.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6255.0,0,12,POSITIVE,True,0.11542765787370105
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2022,202208,8,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,722.0,40.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6255.0,0,12,POSITIVE,True,0.11542765787370105
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2022,202209,9,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,621.0,40.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6255.0,0,12,POSITIVE,True,0.09928057553956834
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2022,202210,10,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,776.0,40.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6255.0,0,12,POSITIVE,True,0.1240607513988809
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2022,202211,11,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,750.0,40.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,0.0,6255.0,0,12,POSITIVE,True,0.11990407673860912
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2022,202212,12,MAIN_TEMPORAL_STRUCTURE,True,0.0,564.0,737.0,40.0,0,1,POSITIVE,True,0.0,564.0,0,1,POSITIVE,True,1.0,6255.0,0,12,POSITIVE,True,0.11782573940847323
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2023,202301,1,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,765.0,312.0,0,3,POSITIVE,True,0.0,1024.0,0,1,POSITIVE,True,0.0,7700.0,0,12,POSITIVE,True,0.09935064935064936
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2023,202302,2,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,761.0,312.0,0,3,POSITIVE,True,0.0,1024.0,0,1,POSITIVE,True,0.0,7700.0,0,12,POSITIVE,True,0.09883116883116883
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2023,202303,3,MAIN_TEMPORAL_STRUCTURE,True,192.0,0.0,768.0,312.0,0,3,POSITIVE,True,0.6153846153846154,1024.0,0,1,POSITIVE,True,0.0,7700.0,0,12,POSITIVE,True,0.09974025974025974
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2023,202304,4,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,715.0,312.0,0,3,POSITIVE,True,0.0,1024.0,0,1,POSITIVE,True,0.0,7700.0,0,12,POSITIVE,True,0.09285714285714286
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2023,202305,5,MAIN_TEMPORAL_STRUCTURE,True,68.0,0.0,986.0,312.0,0,3,POSITIVE,True,0.21794871794871795,1024.0,0,1,POSITIVE,True,0.0,7700.0,0,12,POSITIVE,True,0.12805194805194806
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2023,202306,6,MAIN_TEMPORAL_STRUCTURE,True,52.0,0.0,1050.0,312.0,0,3,POSITIVE,True,0.16666666666666666,1024.0,0,1,POSITIVE,True,0.0,7700.0,0,12,POSITIVE,True,0.13636363636363635
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2023,202307,7,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,516.0,312.0,0,3,POSITIVE,True,0.0,1024.0,0,1,POSITIVE,True,0.0,7700.0,0,12,POSITIVE,True,0.06701298701298701
200101,13010170102,LIMON SUTIL,LIMON SUTIL,2023,202308,8,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,140.0,312.0,0,3,POSITIVE,True,0.0,1024.0,0,1,POSITIVE,True,0.0,7700.0,0,12,POSITIVE,True,0.01818181818181818
