ALTERNATIVE_ID,SOURCE_CAMPAIGN,UBIGEO,DISTRICT_NAME,CROP_CODE,CROP_STD,CAMPAIGN_MONTH_ORDER,CALENDAR_YEAR,CALENDAR_MONTH,YEAR_MONTH,SIEMBRA_HA,CAMPAIGN_TOTAL_HA,WITHIN_CAMPAIGN_SHARE,OBSERVED_ZERO_FLAG,SOURCE_MISSING_FLAG,EMPIRICALLY_REALIZED,REFERENCE_CONFIGURATION_ROLE
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010020000,ARROZ,10,2021,5,202105,0,4078,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010020000,ARROZ,11,2021,6,202106,0,4078,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010020000,ARROZ,12,2021,7,202107,0,4078,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010070000,MAIZ AMARILLO DURO,1,2020,8,202008,0,535,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010070000,MAIZ AMARILLO DURO,2,2020,9,202009,0,535,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010070000,MAIZ AMARILLO DURO,3,2020,10,202010,0,535,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010070000,MAIZ AMARILLO DURO,4,2020,11,202011,0,535,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010070000,MAIZ AMARILLO DURO,5,2020,12,202012,0,535,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010070000,MAIZ AMARILLO DURO,6,2021,1,202101,237,535,0.4429906542056074766355140187,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010070000,MAIZ AMARILLO DURO,7,2021,2,202102,110,535,0.205607476635514018691588785,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010070000,MAIZ AMARILLO DURO,8,2021,3,202103,188,535,0.3514018691588785046728971963,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010070000,MAIZ AMARILLO DURO,9,2021,4,202104,0,535,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010070000,MAIZ AMARILLO DURO,10,2021,5,202105,0,535,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010070000,MAIZ AMARILLO DURO,11,2021,6,202106,0,535,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200114,TAMBO GRANDE,14010070000,MAIZ AMARILLO DURO,12,2021,7,202107,0,535,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010020000,ARROZ,1,2020,8,202008,0,16,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010020000,ARROZ,2,2020,9,202009,0,16,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010020000,ARROZ,3,2020,10,202010,0,16,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010020000,ARROZ,4,2020,11,202011,0,16,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010020000,ARROZ,5,2020,12,202012,0,16,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010020000,ARROZ,6,2021,1,202101,16,16,1,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010020000,ARROZ,7,2021,2,202102,0,16,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010020000,ARROZ,8,2021,3,202103,0,16,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010020000,ARROZ,9,2021,4,202104,0,16,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010020000,ARROZ,10,2021,5,202105,0,16,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010020000,ARROZ,11,2021,6,202106,0,16,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010020000,ARROZ,12,2021,7,202107,0,16,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010070000,MAIZ AMARILLO DURO,1,2020,8,202008,5,624,0.008012820512820512820512820513,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010070000,MAIZ AMARILLO DURO,2,2020,9,202009,0,624,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010070000,MAIZ AMARILLO DURO,3,2020,10,202010,0,624,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010070000,MAIZ AMARILLO DURO,4,2020,11,202011,0,624,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010070000,MAIZ AMARILLO DURO,5,2020,12,202012,0,624,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010070000,MAIZ AMARILLO DURO,6,2021,1,202101,390,624,0.625,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010070000,MAIZ AMARILLO DURO,7,2021,2,202102,229,624,0.3669871794871794871794871795,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010070000,MAIZ AMARILLO DURO,8,2021,3,202103,0,624,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010070000,MAIZ AMARILLO DURO,9,2021,4,202104,0,624,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010070000,MAIZ AMARILLO DURO,10,2021,5,202105,0,624,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010070000,MAIZ AMARILLO DURO,11,2021,6,202106,0,624,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200201,AYABACA,14010070000,MAIZ AMARILLO DURO,12,2021,7,202107,0,624,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010020000,ARROZ,1,2020,8,202008,2,54,0.03703703703703703703703703704,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010020000,ARROZ,2,2020,9,202009,0,54,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010020000,ARROZ,3,2020,10,202010,0,54,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010020000,ARROZ,4,2020,11,202011,0,54,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010020000,ARROZ,5,2020,12,202012,0,54,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010020000,ARROZ,6,2021,1,202101,10,54,0.1851851851851851851851851852,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010020000,ARROZ,7,2021,2,202102,42,54,0.7777777777777777777777777778,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010020000,ARROZ,8,2021,3,202103,0,54,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010020000,ARROZ,9,2021,4,202104,0,54,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010020000,ARROZ,10,2021,5,202105,0,54,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010020000,ARROZ,11,2021,6,202106,0,54,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010020000,ARROZ,12,2021,7,202107,0,54,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010070000,MAIZ AMARILLO DURO,1,2020,8,202008,26,159,0.1635220125786163522012578616,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010070000,MAIZ AMARILLO DURO,2,2020,9,202009,0,159,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010070000,MAIZ AMARILLO DURO,3,2020,10,202010,0,159,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010070000,MAIZ AMARILLO DURO,4,2020,11,202011,0,159,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010070000,MAIZ AMARILLO DURO,5,2020,12,202012,0,159,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010070000,MAIZ AMARILLO DURO,6,2021,1,202101,32,159,0.201257861635220125786163522,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010070000,MAIZ AMARILLO DURO,7,2021,2,202102,91,159,0.5723270440251572327044025157,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010070000,MAIZ AMARILLO DURO,8,2021,3,202103,10,159,0.06289308176100628930817610063,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010070000,MAIZ AMARILLO DURO,9,2021,4,202104,0,159,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010070000,MAIZ AMARILLO DURO,10,2021,5,202105,0,159,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010070000,MAIZ AMARILLO DURO,11,2021,6,202106,0,159,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200205,MONTERO,14010070000,MAIZ AMARILLO DURO,12,2021,7,202107,0,159,0.0000000000000000000000000001,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010020000,ARROZ,1,2020,8,202008,0,160,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010020000,ARROZ,2,2020,9,202009,0,160,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010020000,ARROZ,3,2020,10,202010,0,160,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010020000,ARROZ,4,2020,11,202011,0,160,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010020000,ARROZ,5,2020,12,202012,0,160,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010020000,ARROZ,6,2021,1,202101,135,160,0.84375,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010020000,ARROZ,7,2021,2,202102,0,160,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010020000,ARROZ,8,2021,3,202103,0,160,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010020000,ARROZ,9,2021,4,202104,0,160,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010020000,ARROZ,10,2021,5,202105,0,160,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010020000,ARROZ,11,2021,6,202106,0,160,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010020000,ARROZ,12,2021,7,202107,25,160,0.15625,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010070000,MAIZ AMARILLO DURO,1,2020,8,202008,0,257,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010070000,MAIZ AMARILLO DURO,2,2020,9,202009,0,257,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010070000,MAIZ AMARILLO DURO,3,2020,10,202010,0,257,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010070000,MAIZ AMARILLO DURO,4,2020,11,202011,0,257,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010070000,MAIZ AMARILLO DURO,5,2020,12,202012,0,257,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010070000,MAIZ AMARILLO DURO,6,2021,1,202101,195,257,0.7587548638132295719844357977,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010070000,MAIZ AMARILLO DURO,7,2021,2,202102,47,257,0.1828793774319066147859922179,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010070000,MAIZ AMARILLO DURO,8,2021,3,202103,0,257,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010070000,MAIZ AMARILLO DURO,9,2021,4,202104,0,257,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010070000,MAIZ AMARILLO DURO,10,2021,5,202105,0,257,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010070000,MAIZ AMARILLO DURO,11,2021,6,202106,0,257,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200304,HUARMACA,14010070000,MAIZ AMARILLO DURO,12,2021,7,202107,15,257,0.0583657587548638132295719844,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010020000,ARROZ,1,2020,8,202008,92,981,0.09378185524974515800203873598,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010020000,ARROZ,2,2020,9,202009,8,981,0.008154943934760448521916411825,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010020000,ARROZ,3,2020,10,202010,0,981,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010020000,ARROZ,4,2020,11,202011,0,981,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010020000,ARROZ,5,2020,12,202012,0,981,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010020000,ARROZ,6,2021,1,202101,10,981,0.01019367991845056065239551478,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010020000,ARROZ,7,2021,2,202102,414,981,0.4220183486238532110091743119,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010020000,ARROZ,8,2021,3,202103,434,981,0.4424057084607543323139653415,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010020000,ARROZ,9,2021,4,202104,23,981,0.023445463812436289500509684,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010020000,ARROZ,10,2021,5,202105,0,981,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010020000,ARROZ,11,2021,6,202106,0,981,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010020000,ARROZ,12,2021,7,202107,0,981,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010070000,MAIZ AMARILLO DURO,1,2020,8,202008,47,219,0.2146118721461187214611872146,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010070000,MAIZ AMARILLO DURO,2,2020,9,202009,128,219,0.5844748858447488584474885845,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010070000,MAIZ AMARILLO DURO,3,2020,10,202010,13,219,0.05936073059360730593607305936,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010070000,MAIZ AMARILLO DURO,4,2020,11,202011,0,219,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010070000,MAIZ AMARILLO DURO,5,2020,12,202012,0,219,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010070000,MAIZ AMARILLO DURO,6,2021,1,202101,0,219,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010070000,MAIZ AMARILLO DURO,7,2021,2,202102,2,219,0.009132420091324200913242009132,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010070000,MAIZ AMARILLO DURO,8,2021,3,202103,17,219,0.07762557077625570776255707763,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010070000,MAIZ AMARILLO DURO,9,2021,4,202104,12,219,0.05479452054794520547945205479,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010070000,MAIZ AMARILLO DURO,10,2021,5,202105,0,219,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010070000,MAIZ AMARILLO DURO,11,2021,6,202106,0,219,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200802,BELLAVISTA DE LA UNION,14010070000,MAIZ AMARILLO DURO,12,2021,7,202107,0,219,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010020000,ARROZ,1,2020,8,202008,146,1000,0.146,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010020000,ARROZ,2,2020,9,202009,38,1000,0.038,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010020000,ARROZ,3,2020,10,202010,8,1000,0.008,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010020000,ARROZ,4,2020,11,202011,0,1000,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
