UBIGEO,COD_CULTIVO,CROP_STD,CAMPAIGN_ID,OUTCOME_VALID_FLAG,EXCLUSION_REASON,EXPOSURE_VALID,EXPOSURE_FAILURE_REASON,IDENTIFIED_OBSERVED_WEIGHT_FRACTION,INTERSECTION_STATUS
200204,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.5714285714285714,OUTCOME_VALID_EXPOSURE_VALID
200204,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.16260162601626016,OUTCOME_VALID_EXPOSURE_VALID
200204,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.25161290322580643,OUTCOME_VALID_EXPOSURE_VALID
200204,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.58620689655172409,OUTCOME_VALID_EXPOSURE_VALID
200204,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200204,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.19444444444444445,OUTCOME_VALID_EXPOSURE_VALID
200205,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200205,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200205,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200205,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200205,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200205,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,0.74285714285714288,OUTCOME_VALID_EXPOSURE_VALID
200205,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,0.76923076923076927,OUTCOME_VALID_EXPOSURE_VALID
200205,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.088685015290519878,OUTCOME_VALID_EXPOSURE_VALID
200205,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.053789731051344741,OUTCOME_VALID_EXPOSURE_VALID
200205,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.20098039215686275,OUTCOME_VALID_EXPOSURE_VALID
200205,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.095238095238095233,OUTCOME_VALID_EXPOSURE_VALID
200205,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.29292929292929293,OUTCOME_VALID_EXPOSURE_VALID
200205,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.087866108786610872,OUTCOME_VALID_EXPOSURE_VALID
200205,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.27777777777777779,OUTCOME_VALID_EXPOSURE_VALID
200206,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200206,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200206,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200206,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200206,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200206,14010020000,ARROZ,2021/2022,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200206,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,0.25,OUTCOME_VALID_EXPOSURE_VALID
200206,14010070000,MAIZ AMARILLO DURO,2016/2017,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200206,14010070000,MAIZ AMARILLO DURO,2017/2018,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200206,14010070000,MAIZ AMARILLO DURO,2018/2019,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200206,14010070000,MAIZ AMARILLO DURO,2019/2020,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200206,14010070000,MAIZ AMARILLO DURO,2020/2021,FALSE,ZERO_DENOMINATOR,TRUE,NONE,1,OUTCOME_INVALID_EXPOSURE_VALID
200206,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200206,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200207,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200207,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,0.94333333333333336,OUTCOME_VALID_EXPOSURE_VALID
200207,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,0.88084232152028763,OUTCOME_VALID_EXPOSURE_VALID
200207,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,0.92642897566496885,OUTCOME_VALID_EXPOSURE_VALID
200207,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200207,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,0.91935483870967738,OUTCOME_VALID_EXPOSURE_VALID
200207,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,0.88235294117647056,OUTCOME_VALID_EXPOSURE_VALID
200207,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.043583535108958835,OUTCOME_VALID_EXPOSURE_VALID
200207,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.10082872928176796,OUTCOME_VALID_EXPOSURE_VALID
200207,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.16545454545454547,OUTCOME_VALID_EXPOSURE_VALID
200207,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.07032967032967033,OUTCOME_VALID_EXPOSURE_VALID
200207,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200207,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.3867924528301887,OUTCOME_VALID_EXPOSURE_VALID
200207,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.7142857142857143,OUTCOME_VALID_EXPOSURE_VALID
200208,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200208,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200208,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200208,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200208,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200208,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200208,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200208,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.49315068493150682,OUTCOME_VALID_EXPOSURE_VALID
200208,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.60416666666666663,OUTCOME_VALID_EXPOSURE_VALID
200208,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.48979591836734693,OUTCOME_VALID_EXPOSURE_VALID
200208,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.40833333333333333,OUTCOME_VALID_EXPOSURE_VALID
200208,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.32558139534883723,OUTCOME_VALID_EXPOSURE_VALID
200208,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.27027027027027029,OUTCOME_VALID_EXPOSURE_VALID
200208,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.094736842105263161,OUTCOME_VALID_EXPOSURE_VALID
200209,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200209,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200209,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200209,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200209,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200209,14010020000,ARROZ,2021/2022,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200209,14010020000,ARROZ,2022/2023,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200209,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.047619047619047616,OUTCOME_VALID_EXPOSURE_VALID
200209,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.090909090909090912,OUTCOME_VALID_EXPOSURE_VALID
200209,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.10000000000000001,OUTCOME_VALID_EXPOSURE_VALID
200209,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.1411042944785276,OUTCOME_VALID_EXPOSURE_VALID
200209,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.19075144508670519,OUTCOME_VALID_EXPOSURE_VALID
200209,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.015267175572519083,OUTCOME_VALID_EXPOSURE_VALID
200209,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.7808988764044944,OUTCOME_VALID_EXPOSURE_VALID
200210,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200210,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200210,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200210,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200210,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200210,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200210,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200210,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.36231884057971014,OUTCOME_VALID_EXPOSURE_VALID
200210,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.58823529411764708,OUTCOME_VALID_EXPOSURE_VALID
200210,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.63636363636363635,OUTCOME_VALID_EXPOSURE_VALID
200210,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.44444444444444442,OUTCOME_VALID_EXPOSURE_VALID
200210,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.75,OUTCOME_VALID_EXPOSURE_VALID
200210,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.43548387096774194,OUTCOME_VALID_EXPOSURE_VALID
200210,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.31775700934579437,OUTCOME_VALID_EXPOSURE_VALID
200301,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.64516129032258063,OUTCOME_VALID_EXPOSURE_VALID
200301,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200301,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200301,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200301,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200301,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.94565217391304346,OUTCOME_VALID_EXPOSURE_VALID
200301,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.88888888888888884,OUTCOME_VALID_EXPOSURE_VALID
200302,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,0.56818181818181823,OUTCOME_VALID_EXPOSURE_VALID
200302,14010020000,ARROZ,2017/2018,FALSE,ZERO_DENOMINATOR,TRUE,NONE,0.61538461538461542,OUTCOME_INVALID_EXPOSURE_VALID
200302,14010020000,ARROZ,2018/2019,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200302,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,0.67164179104477617,OUTCOME_VALID_EXPOSURE_VALID
200302,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,0.85365853658536583,OUTCOME_VALID_EXPOSURE_VALID
200302,14010020000,ARROZ,2021/2022,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200302,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,0.4375,OUTCOME_VALID_EXPOSURE_VALID
200302,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.14782608695652175,OUTCOME_VALID_EXPOSURE_VALID
200302,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.35772357723577236,OUTCOME_VALID_EXPOSURE_VALID
200302,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200302,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.61052631578947369,OUTCOME_VALID_EXPOSURE_VALID
200302,14010070000,MAIZ AMARILLO DURO,2020/2021,FALSE,ZERO_DENOMINATOR,TRUE,NONE,1,OUTCOME_INVALID_EXPOSURE_VALID
200302,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.38461538461538464,OUTCOME_VALID_EXPOSURE_VALID
200302,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200303,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200303,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200303,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200303,14010070000,MAIZ AMARILLO DURO,2019/2020,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200303,14010070000,MAIZ AMARILLO DURO,2020/2021,FALSE,ZERO_DENOMINATOR,TRUE,NONE,0.55555555555555558,OUTCOME_INVALID_EXPOSURE_VALID
200303,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.55555555555555558,OUTCOME_VALID_EXPOSURE_VALID
200303,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.14583333333333334,OUTCOME_VALID_EXPOSURE_VALID
200304,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,0.94871794871794868,OUTCOME_VALID_EXPOSURE_VALID
200304,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,0.71691176470588236,OUTCOME_VALID_EXPOSURE_VALID
200304,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,0.80604534005037787,OUTCOME_VALID_EXPOSURE_VALID
200304,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200304,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200304,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200304,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,0.76315789473684215,OUTCOME_VALID_EXPOSURE_VALID
200304,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.38095238095238093,OUTCOME_VALID_EXPOSURE_VALID
200304,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.54726368159203975,OUTCOME_VALID_EXPOSURE_VALID
200304,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.51587301587301593,OUTCOME_VALID_EXPOSURE_VALID
200304,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.68181818181818177,OUTCOME_VALID_EXPOSURE_VALID
200304,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.63888888888888884,OUTCOME_VALID_EXPOSURE_VALID
200304,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.84488448844884489,OUTCOME_VALID_EXPOSURE_VALID
200304,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.25,OUTCOME_VALID_EXPOSURE_VALID
200305,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,0.65217391304347827,OUTCOME_VALID_EXPOSURE_VALID
200305,14010020000,ARROZ,2017/2018,FALSE,ZERO_DENOMINATOR,TRUE,NONE,0.88461538461538458,OUTCOME_INVALID_EXPOSURE_VALID
200305,14010020000,ARROZ,2018/2019,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200305,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,0.55319148936170215,OUTCOME_VALID_EXPOSURE_VALID
200305,14010020000,ARROZ,2020/2021,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200305,14010020000,ARROZ,2021/2022,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200305,14010020000,ARROZ,2022/2023,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200305,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.81481481481481477,OUTCOME_VALID_EXPOSURE_VALID
200305,14010070000,MAIZ AMARILLO DURO,2017/2018,FALSE,ZERO_DENOMINATOR,TRUE,NONE,0.87804878048780488,OUTCOME_INVALID_EXPOSURE_VALID
200305,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200305,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.4942528735632184,OUTCOME_VALID_EXPOSURE_VALID
200305,14010070000,MAIZ AMARILLO DURO,2020/2021,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_INVALID_EXPOSURE_INVALID
200305,14010070000,MAIZ AMARILLO DURO,2021/2022,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200305,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200306,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,0.66666666666666663,OUTCOME_VALID_EXPOSURE_VALID
200306,14010020000,ARROZ,2017/2018,FALSE,ZERO_DENOMINATOR,TRUE,NONE,0.76744186046511631,OUTCOME_INVALID_EXPOSURE_VALID
200306,14010020000,ARROZ,2018/2019,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200306,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,0.48275862068965519,OUTCOME_VALID_EXPOSURE_VALID
200306,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200306,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,0.5,OUTCOME_VALID_EXPOSURE_VALID
200306,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,0.66666666666666663,OUTCOME_VALID_EXPOSURE_VALID
200306,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.034632034632034632,OUTCOME_VALID_EXPOSURE_VALID
200306,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.19851116625310175,OUTCOME_VALID_EXPOSURE_VALID
200306,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200306,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.5799256505576208,OUTCOME_VALID_EXPOSURE_VALID
200306,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200306,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.66878980891719741,OUTCOME_VALID_EXPOSURE_VALID
200306,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.40000000000000002,OUTCOME_VALID_EXPOSURE_VALID
200307,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200307,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200307,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200307,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.88888888888888884,OUTCOME_VALID_EXPOSURE_VALID
200307,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.88888888888888884,OUTCOME_VALID_EXPOSURE_VALID
200307,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.77419354838709675,OUTCOME_VALID_EXPOSURE_VALID
200307,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.39393939393939392,OUTCOME_VALID_EXPOSURE_VALID
200308,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.53535353535353536,OUTCOME_VALID_EXPOSURE_VALID
200308,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.90540540540540537,OUTCOME_VALID_EXPOSURE_VALID
200308,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.37037037037037035,OUTCOME_VALID_EXPOSURE_VALID
200308,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.90196078431372551,OUTCOME_VALID_EXPOSURE_VALID
200308,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
