UBIGEO,COD_CULTIVO,CROP_STD,CULTIVO_SOURCE,ANO,PRODUCCION,HARVEST_AREA,SOWN_AREA,PRECIO,VERDE_ACTUAL,YIELD_RAW,YIELD_UNIT,AREA_HA,MONTHS_PRESENT
200204,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2019,49.0,10.0,0.0,0.10612244897959186,10.0,4.9,UNRESOLVED,4939.5438334589135,12
200204,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2020,50.0,10.0,0.0,0.22400000000000003,10.0,5.0,UNRESOLVED,4939.5438334589135,12
200204,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2021,39.0,10.0,0.0,0.20076923076923078,10.0,3.9,UNRESOLVED,4939.5438334589135,12
200204,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2022,38.0,10.0,0.0,0.25131578947368416,10.0,3.8,UNRESOLVED,4939.5438334589135,12
200204,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2023,35.0,10.0,0.0,0.2714285714285714,10.0,3.5,UNRESOLVED,4939.5438334589135,12
200205,13010170102,LIMON SUTIL,LIMON SUTIL,2016,3.0,1.0,0.0,0.7333333333333334,1.0,3.0,UNRESOLVED,9690.246363465389,12
200205,13010170102,LIMON SUTIL,LIMON SUTIL,2017,4.0,1.0,0.0,0.825,1.0,4.0,UNRESOLVED,9690.246363465389,12
200205,13010170102,LIMON SUTIL,LIMON SUTIL,2018,3.0,1.0,0.0,0.5,1.0,3.0,UNRESOLVED,9690.246363465389,12
200205,13010170102,LIMON SUTIL,LIMON SUTIL,2019,7.0,1.0,0.0,0.5428571428571428,1.0,7.0,UNRESOLVED,9690.246363465389,12
200205,13010170102,LIMON SUTIL,LIMON SUTIL,2020,3.0,1.0,0.0,0.8666666666666667,1.0,3.0,UNRESOLVED,9690.246363465389,12
200205,13010170102,LIMON SUTIL,LIMON SUTIL,2021,4.0,1.0,0.0,0.6025,1.0,4.0,UNRESOLVED,9690.246363465389,12
200205,13010170102,LIMON SUTIL,LIMON SUTIL,2022,4.0,1.0,0.0,0.485,1.0,4.0,UNRESOLVED,9690.246363465389,12
200205,13010170102,LIMON SUTIL,LIMON SUTIL,2023,4.0,1.0,0.0,0.5025,1.0,4.0,UNRESOLVED,9690.246363465389,12
200205,13010210000,MANGO,MANGO,2016,48.0,12.0,0.0,0.5,12.0,4.0,UNRESOLVED,9690.246363465389,12
200205,13010210000,MANGO,MANGO,2017,34.0,12.0,0.0,0.5,12.0,2.8333333333333335,UNRESOLVED,9690.246363465389,12
200205,13010210000,MANGO,MANGO,2018,57.0,12.0,0.0,0.442280701754386,12.0,4.75,UNRESOLVED,9690.246363465389,12
200205,13010210000,MANGO,MANGO,2019,63.0,12.0,0.0,0.3,12.0,5.25,UNRESOLVED,9690.246363465389,12
200205,13010210000,MANGO,MANGO,2020,42.0,12.0,0.0,0.6428571428571429,12.0,3.5,UNRESOLVED,9690.246363465389,12
200205,13010210000,MANGO,MANGO,2021,47.0,12.0,0.0,0.5,12.0,3.9166666666666665,UNRESOLVED,9690.246363465389,12
200205,13010210000,MANGO,MANGO,2022,36.0,12.0,0.0,0.4294444444444444,12.0,3.0,UNRESOLVED,9690.246363465389,12
200205,13010210000,MANGO,MANGO,2023,43.0,12.0,0.0,0.5104651162790699,12.0,3.5833333333333335,UNRESOLVED,9690.246363465389,12
200205,14010020000,ARROZ,ARROZ,2016,212.0,53.0,53.0,1.2641509433962264,0.0,4.0,UNRESOLVED,9690.246363465389,11
200205,14010020000,ARROZ,ARROZ,2017,116.0,29.0,50.0,1.1,19.0,4.0,UNRESOLVED,9690.246363465389,11
200205,14010020000,ARROZ,ARROZ,2018,167.0,37.0,26.0,1.0850299401197605,8.0,4.513513513513513,UNRESOLVED,9690.246363465389,12
200205,14010020000,ARROZ,ARROZ,2019,178.0,43.0,35.0,0.9941573033707866,0.0,4.1395348837209305,UNRESOLVED,9690.246363465389,12
200205,14010020000,ARROZ,ARROZ,2020,41.0,10.0,10.0,1.1219512195121952,0.0,4.1,UNRESOLVED,9690.246363465389,11
200205,14010020000,ARROZ,ARROZ,2021,278.0,71.0,71.0,1.2797841726618706,0.0,3.915492957746479,UNRESOLVED,9690.246363465389,12
200205,14010020000,ARROZ,ARROZ,2022,48.0,12.0,28.0,1.055,12.0,4.0,UNRESOLVED,9690.246363465389,12
200205,14010020000,ARROZ,ARROZ,2023,188.0,47.0,40.0,2.25,0.0,4.0,UNRESOLVED,9690.246363465389,11
200205,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2016,499.0,277.0,277.0,1.0160320641282565,24.0,1.8014440433212997,UNRESOLVED,9690.246363465389,12
200205,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2017,840.0,421.0,433.0,0.9976190476190476,11.0,1.995249406175772,UNRESOLVED,9690.246363465389,12
200205,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2018,104.0,53.0,42.0,0.9461538461538462,0.0,1.9622641509433962,UNRESOLVED,9690.246363465389,11
200205,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2019,354.0,177.0,177.0,0.8227118644067797,0.0,2.0,UNRESOLVED,9690.246363465389,12
200205,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2020,140.0,70.0,70.0,1.0771428571428572,0.0,2.0,UNRESOLVED,9690.246363465389,12
200205,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2021,304.0,152.0,152.0,1.3907894736842106,0.0,2.0,UNRESOLVED,9690.246363465389,12
200205,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2022,250.0,125.0,143.0,1.4259999999999997,14.0,2.0,UNRESOLVED,9690.246363465389,11
200205,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2023,614.0,307.0,295.0,0.9513029315960913,0.0,2.0,UNRESOLVED,9690.246363465389,12
200205,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2016,475.0,247.0,0.0,0.11852631578947369,247.0,1.9230769230769231,UNRESOLVED,9690.246363465389,12
200205,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2017,446.0,247.0,0.0,0.16434977578475335,247.0,1.805668016194332,UNRESOLVED,9690.246363465389,12
200205,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2018,434.0,247.0,0.0,0.10806451612903226,247.0,1.757085020242915,UNRESOLVED,9690.246363465389,12
200205,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2019,595.0,247.0,0.0,0.13647058823529412,247.0,2.408906882591093,UNRESOLVED,9690.246363465389,12
200205,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2020,440.0,247.0,0.0,0.19318181818181818,247.0,1.7813765182186234,UNRESOLVED,9690.246363465389,12
200205,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2021,647.0,247.0,0.0,0.20556414219474498,247.0,2.619433198380567,UNRESOLVED,9690.246363465389,12
200205,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2022,376.0,247.0,0.0,0.2276595744680851,247.0,1.5222672064777327,UNRESOLVED,9690.246363465389,12
200205,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2023,501.0,247.0,247.0,0.31562874251497003,494.0,2.02834008097166,UNRESOLVED,9690.246363465389,12
200206,13010170102,LIMON SUTIL,LIMON SUTIL,2016,12.0,5.0,0.0,0.6999999999999998,8.0,2.4,UNRESOLVED,46911.673753385636,12
200206,13010170102,LIMON SUTIL,LIMON SUTIL,2017,15.0,5.0,0.0,0.92,8.0,3.0,UNRESOLVED,46911.673753385636,12
200206,13010170102,LIMON SUTIL,LIMON SUTIL,2018,19.0,5.0,0.0,0.9368421052631579,8.0,3.8,UNRESOLVED,46911.673753385636,12
200206,13010170102,LIMON SUTIL,LIMON SUTIL,2019,21.0,5.0,0.0,0.5571428571428572,8.0,4.2,UNRESOLVED,46911.673753385636,12
200206,13010170102,LIMON SUTIL,LIMON SUTIL,2020,30.0,5.0,0.0,0.7100000000000001,8.0,6.0,UNRESOLVED,46911.673753385636,12
200206,13010170102,LIMON SUTIL,LIMON SUTIL,2021,36.0,5.0,0.0,0.7666666666666666,8.0,7.2,UNRESOLVED,46911.673753385636,12
200206,13010170102,LIMON SUTIL,LIMON SUTIL,2022,23.0,5.0,0.0,1.3130434782608693,8.0,4.6,UNRESOLVED,46911.673753385636,12
200206,13010170102,LIMON SUTIL,LIMON SUTIL,2023,15.0,5.0,0.0,0.884,8.0,3.0,UNRESOLVED,46911.673753385636,12
200206,13010210000,MANGO,MANGO,2016,48.0,14.0,0.0,0.5,14.0,3.4285714285714284,UNRESOLVED,46911.673753385636,12
200206,13010210000,MANGO,MANGO,2017,24.0,14.0,0.0,0.5,14.0,1.7142857142857142,UNRESOLVED,46911.673753385636,12
200206,13010210000,MANGO,MANGO,2018,48.0,14.0,0.0,0.75,14.0,3.4285714285714284,UNRESOLVED,46911.673753385636,12
200206,13010210000,MANGO,MANGO,2019,24.0,14.0,0.0,0.5,14.0,1.7142857142857142,UNRESOLVED,46911.673753385636,12
200206,13010210000,MANGO,MANGO,2020,24.0,8.0,0.0,0.5,8.0,3.0,UNRESOLVED,46911.673753385636,12
200206,13010210000,MANGO,MANGO,2021,22.0,8.0,0.0,1.74,8.0,2.75,UNRESOLVED,46911.673753385636,12
200206,13010210000,MANGO,MANGO,2022,36.0,8.0,0.0,1.6666666666666667,8.0,4.5,UNRESOLVED,46911.673753385636,12
200206,13010210000,MANGO,MANGO,2023,58.0,8.0,0.0,1.4137931034482758,8.0,7.25,UNRESOLVED,46911.673753385636,12
200206,14010020000,ARROZ,ARROZ,2016,125.0,25.0,30.0,1.2,5.0,5.0,UNRESOLVED,46911.673753385636,11
200206,14010020000,ARROZ,ARROZ,2017,255.0,45.0,40.0,1.219607843137255,0.0,5.666666666666667,UNRESOLVED,46911.673753385636,12
200206,14010020000,ARROZ,ARROZ,2018,180.0,30.0,30.0,1.2,0.0,6.0,UNRESOLVED,46911.673753385636,6
200206,14010020000,ARROZ,ARROZ,2019,90.0,15.0,15.0,1.2,0.0,6.0,UNRESOLVED,46911.673753385636,6
200206,14010020000,ARROZ,ARROZ,2020,50.0,10.0,10.0,1.2,0.0,5.0,UNRESOLVED,46911.673753385636,5
200206,14010020000,ARROZ,ARROZ,2021,90.0,15.0,15.0,1.8,0.0,6.0,UNRESOLVED,46911.673753385636,6
200206,14010020000,ARROZ,ARROZ,2022,90.0,15.0,15.0,1.81,0.0,6.0,UNRESOLVED,46911.673753385636,4
200206,14010020000,ARROZ,ARROZ,2023,50.0,10.0,10.0,1.905,0.0,5.0,UNRESOLVED,46911.673753385636,10
200206,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2022,350.0,500.0,500.0,1.71,220.0,0.7,UNRESOLVED,46911.673753385636,12
200206,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2023,9.0,9.0,9.0,1.0,0.0,1.0,UNRESOLVED,46911.673753385636,8
200206,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2016,12.0,9.0,0.0,0.6583333333333333,9.0,1.3333333333333333,UNRESOLVED,46911.673753385636,12
200206,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2017,9.0,9.0,0.0,0.5444444444444445,9.0,1.0,UNRESOLVED,46911.673753385636,12
200206,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2018,9.0,1.0,0.0,0.7555555555555556,9.0,9.0,UNRESOLVED,46911.673753385636,12
200206,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2019,16.0,9.0,0.0,0.59375,9.0,1.7777777777777777,UNRESOLVED,46911.673753385636,12
200206,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2020,17.0,9.0,0.0,0.7529411764705882,9.0,1.8888888888888888,UNRESOLVED,46911.673753385636,12
200206,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2021,15.0,9.0,0.0,0.5459999999999999,9.0,1.6666666666666667,UNRESOLVED,46911.673753385636,12
200206,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2022,10.0,9.0,3.0,0.951,12.0,1.1111111111111112,UNRESOLVED,46911.673753385636,12
200206,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2023,11.0,12.0,0.0,0.9954545454545454,12.0,0.9166666666666666,UNRESOLVED,46911.673753385636,12
200207,13010170102,LIMON SUTIL,LIMON SUTIL,2016,30.0,9.0,0.0,0.49,9.0,3.3333333333333335,UNRESOLVED,6364.338774018681,12
200207,13010170102,LIMON SUTIL,LIMON SUTIL,2017,16.0,9.0,0.0,1.7750000000000001,9.0,1.7777777777777777,UNRESOLVED,6364.338774018681,12
200207,13010170102,LIMON SUTIL,LIMON SUTIL,2018,24.0,9.0,0.0,1.0999999999999999,9.0,2.6666666666666665,UNRESOLVED,6364.338774018681,12
200207,13010170102,LIMON SUTIL,LIMON SUTIL,2019,21.0,9.0,0.0,0.8761904761904761,9.0,2.3333333333333335,UNRESOLVED,6364.338774018681,12
200207,13010170102,LIMON SUTIL,LIMON SUTIL,2020,31.0,9.0,1.0,1.2999999999999998,10.0,3.4444444444444446,UNRESOLVED,6364.338774018681,12
200207,13010170102,LIMON SUTIL,LIMON SUTIL,2021,56.0,9.0,0.0,0.9744642857142857,10.0,6.222222222222222,UNRESOLVED,6364.338774018681,12
200207,13010170102,LIMON SUTIL,LIMON SUTIL,2022,56.0,9.0,0.0,1.3219642857142857,10.0,6.222222222222222,UNRESOLVED,6364.338774018681,12
200207,13010170102,LIMON SUTIL,LIMON SUTIL,2023,36.0,9.0,0.0,1.58,10.0,4.0,UNRESOLVED,6364.338774018681,12
200207,13010210000,MANGO,MANGO,2016,30.0,6.0,0.0,0.6,6.0,5.0,UNRESOLVED,6364.338774018681,12
200207,13010210000,MANGO,MANGO,2018,36.0,6.0,0.0,0.5,6.0,6.0,UNRESOLVED,6364.338774018681,12
200207,13010210000,MANGO,MANGO,2019,12.0,6.0,0.0,0.6,6.0,2.0,UNRESOLVED,6364.338774018681,12
200207,13010210000,MANGO,MANGO,2020,36.0,6.0,0.0,0.8833333333333333,6.0,6.0,UNRESOLVED,6364.338774018681,12
200207,13010210000,MANGO,MANGO,2021,42.0,6.0,0.0,0.9714285714285713,6.0,7.0,UNRESOLVED,6364.338774018681,12
200207,13010210000,MANGO,MANGO,2022,66.0,6.0,0.0,0.9090909090909091,6.0,11.0,UNRESOLVED,6364.338774018681,12
200207,13010210000,MANGO,MANGO,2023,45.0,6.0,0.0,2.2,6.0,7.5,UNRESOLVED,6364.338774018681,12
200207,14010020000,ARROZ,ARROZ,2016,13819.0,1850.0,1890.0,1.2913090672262826,193.0,7.46972972972973,UNRESOLVED,6364.338774018681,11
200207,14010020000,ARROZ,ARROZ,2017,9907.0,1447.0,1850.0,1.0926082567881297,338.0,6.846579129232896,UNRESOLVED,6364.338774018681,12
200207,14010020000,ARROZ,ARROZ,2018,15257.0,2073.0,1825.0,0.9754368486596318,90.0,7.359864930053063,UNRESOLVED,6364.338774018681,11
200207,14010020000,ARROZ,ARROZ,2019,11967.0,1610.0,1807.0,1.0117740452912174,287.0,7.432919254658385,UNRESOLVED,6364.338774018681,12
200207,14010020000,ARROZ,ARROZ,2020,11976.0,1517.0,1690.0,1.1559051436205745,460.0,7.89452867501648,UNRESOLVED,6364.338774018681,11
200207,14010020000,ARROZ,ARROZ,2021,13895.0,2020.0,1560.0,1.267894926232458,0.0,6.878712871287129,UNRESOLVED,6364.338774018681,11
200207,14010020000,ARROZ,ARROZ,2022,13550.0,1650.0,1650.0,1.351291512915129,0.0,8.212121212121213,UNRESOLVED,6364.338774018681,11
200207,14010020000,ARROZ,ARROZ,2023,12375.0,1550.0,1550.0,1.4435555555555555,0.0,7.983870967741935,UNRESOLVED,6364.338774018681,11
200207,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2016,1864.0,669.0,684.0,0.9705793991416308,15.0,2.7862481315396113,UNRESOLVED,6364.338774018681,12
200207,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2017,1879.0,611.0,630.0,0.8850718467269824,34.0,3.0752864157119477,UNRESOLVED,6364.338774018681,12
200207,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2018,626.0,180.0,146.0,0.9940575079872206,0.0,3.477777777777778,UNRESOLVED,6364.338774018681,12
200207,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2019,1056.0,434.0,441.0,0.9640909090909091,7.0,2.4331797235023043,UNRESOLVED,6364.338774018681,12
200207,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2020,210.0,60.0,60.0,1.2,7.0,3.5,UNRESOLVED,6364.338774018681,12
200207,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2021,311.0,81.0,81.0,1.2362057877813506,7.0,3.8395061728395063,UNRESOLVED,6364.338774018681,12
200207,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2022,580.0,175.0,175.0,1.2272413793103447,7.0,3.3142857142857145,UNRESOLVED,6364.338774018681,12
200207,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2023,567.0,155.0,155.0,1.523509700176367,0.0,3.6580645161290324,UNRESOLVED,6364.338774018681,12
200207,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2016,194.0,20.0,0.0,0.7353092783505155,20.0,9.7,UNRESOLVED,6364.338774018681,12
200207,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2017,157.0,20.0,0.0,0.6044585987261146,20.0,7.85,UNRESOLVED,6364.338774018681,12
200207,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2018,118.0,20.0,0.0,0.6504237288135594,20.0,5.9,UNRESOLVED,6364.338774018681,12
200207,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2019,37.0,20.0,0.0,0.6054054054054053,20.0,1.85,UNRESOLVED,6364.338774018681,12
200207,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2020,66.0,20.0,0.0,0.696969696969697,20.0,3.3,UNRESOLVED,6364.338774018681,12
200207,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2021,131.0,20.0,0.0,0.8540458015267175,20.0,6.55,UNRESOLVED,6364.338774018681,12
200207,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2022,210.0,20.0,0.0,0.9288095238095239,20.0,10.5,UNRESOLVED,6364.338774018681,12
200207,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2023,275.0,20.0,0.0,1.0,20.0,13.75,UNRESOLVED,6364.338774018681,12
200208,14010020000,ARROZ,ARROZ,2016,650.0,130.0,130.0,1.1,0.0,5.0,UNRESOLVED,16072.460211567792,7
200208,14010020000,ARROZ,ARROZ,2017,833.0,125.0,125.0,1.2,0.0,6.664,UNRESOLVED,16072.460211567792,7
200208,14010020000,ARROZ,ARROZ,2018,385.0,55.0,55.0,1.0,0.0,7.0,UNRESOLVED,16072.460211567792,7
200208,14010020000,ARROZ,ARROZ,2019,284.0,38.0,41.0,1.0,3.0,7.473684210526316,UNRESOLVED,16072.460211567792,12
200208,14010020000,ARROZ,ARROZ,2020,165.0,22.0,28.0,1.2,6.0,7.5,UNRESOLVED,16072.460211567792,12
200208,14010020000,ARROZ,ARROZ,2021,224.0,30.0,30.0,1.2016964285714287,0.0,7.466666666666667,UNRESOLVED,16072.460211567792,7
200208,14010020000,ARROZ,ARROZ,2022,146.0,23.0,23.0,1.4099999999999997,0.0,6.3478260869565215,UNRESOLVED,16072.460211567792,7
200208,14010020000,ARROZ,ARROZ,2023,144.0,27.0,27.0,1.6,0.0,5.333333333333333,UNRESOLVED,16072.460211567792,7
200208,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2016,2036.0,670.0,670.0,1.2067190569744597,0.0,3.038805970149254,UNRESOLVED,16072.460211567792,12
200208,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2017,2520.0,595.0,595.0,1.066031746031746,0.0,4.235294117647059,UNRESOLVED,16072.460211567792,12
200208,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2018,1133.0,425.0,425.0,1.1672550750220654,0.0,2.6658823529411766,UNRESOLVED,16072.460211567792,11
200208,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2019,2043.0,400.0,400.0,0.9640234948604993,0.0,5.1075,UNRESOLVED,16072.460211567792,12
200208,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2020,1936.0,420.0,420.0,1.0107954545454545,0.0,4.609523809523809,UNRESOLVED,16072.460211567792,12
200208,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2021,242.0,90.0,385.0,1.51,295.0,2.688888888888889,UNRESOLVED,16072.460211567792,12
200208,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2022,833.0,385.0,385.0,1.524297719087635,295.0,2.1636363636363636,UNRESOLVED,16072.460211567792,12
200208,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2023,1492.0,360.0,360.0,1.0720643431635388,0.0,4.144444444444445,UNRESOLVED,16072.460211567792,12
200208,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2016,350.0,36.0,0.0,0.687,36.0,9.722222222222221,UNRESOLVED,16072.460211567792,12
200208,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2017,300.0,34.0,0.0,0.6063333333333333,34.0,8.823529411764707,UNRESOLVED,16072.460211567792,12
200208,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2018,292.0,34.0,0.0,0.6099315068493151,34.0,8.588235294117647,UNRESOLVED,16072.460211567792,12
200208,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2019,187.0,34.0,0.0,0.6,34.0,5.5,UNRESOLVED,16072.460211567792,12
200208,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2020,264.0,34.0,0.0,0.6356060606060606,34.0,7.764705882352941,UNRESOLVED,16072.460211567792,12
200208,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2021,320.0,34.0,0.0,0.73584375,34.0,9.411764705882353,UNRESOLVED,16072.460211567792,12
200208,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2022,212.0,34.0,0.0,0.9255188679245283,34.0,6.235294117647059,UNRESOLVED,16072.460211567792,12
200208,15010040000,PLATANOS Y BANANAS,PLATANOS Y BANANAS PARA COCCI N (M X paradisiaca),2023,100.0,34.0,0.0,0.945,34.0,2.9411764705882355,UNRESOLVED,16072.460211567792,12
200209,13010170102,LIMON SUTIL,LIMON SUTIL,2016,1.0,1.0,0.0,0.5,1.0,1.0,UNRESOLVED,2984.0350068210323,12
200209,13010170102,LIMON SUTIL,LIMON SUTIL,2018,3.9,1.0,0.0,0.5256410256410257,1.0,3.9,UNRESOLVED,2984.0350068210323,12
200209,13010170102,LIMON SUTIL,LIMON SUTIL,2019,7.0,1.0,0.0,0.4714285714285714,1.0,7.0,UNRESOLVED,2984.0350068210323,12
200209,13010170102,LIMON SUTIL,LIMON SUTIL,2020,5.0,1.0,0.0,0.5,1.0,5.0,UNRESOLVED,2984.0350068210323,12
200209,13010170102,LIMON SUTIL,LIMON SUTIL,2021,3.0,1.0,0.0,0.5,1.0,3.0,UNRESOLVED,2984.0350068210323,12
200209,13010170102,LIMON SUTIL,LIMON SUTIL,2022,2.0,1.0,0.0,0.51,1.0,2.0,UNRESOLVED,2984.0350068210323,12
200209,13010170102,LIMON SUTIL,LIMON SUTIL,2023,3.0,1.0,0.0,0.48,1.0,3.0,UNRESOLVED,2984.0350068210323,12
200209,13010210000,MANGO,MANGO,2016,4.0,1.0,0.0,0.5,1.0,4.0,UNRESOLVED,2984.0350068210323,12
200209,13010210000,MANGO,MANGO,2017,6.0,1.0,0.0,0.75,1.0,6.0,UNRESOLVED,2984.0350068210323,12
200209,13010210000,MANGO,MANGO,2018,5.0,1.0,0.0,0.5,1.0,5.0,UNRESOLVED,2984.0350068210323,12
200209,13010210000,MANGO,MANGO,2019,5.0,1.0,0.0,0.45999999999999996,1.0,5.0,UNRESOLVED,2984.0350068210323,12
200209,13010210000,MANGO,MANGO,2020,6.0,1.0,0.0,0.5,1.0,6.0,UNRESOLVED,2984.0350068210323,12
200209,13010210000,MANGO,MANGO,2021,6.0,1.0,0.0,0.5833333333333334,1.0,6.0,UNRESOLVED,2984.0350068210323,12
200209,13010210000,MANGO,MANGO,2022,14.0,1.0,0.0,0.44857142857142857,1.0,14.0,UNRESOLVED,2984.0350068210323,12
200209,13010210000,MANGO,MANGO,2023,5.0,1.0,0.0,0.446,1.0,5.0,UNRESOLVED,2984.0350068210323,12
200209,14010020000,ARROZ,ARROZ,2016,200.0,40.0,40.0,1.25,0.0,5.0,UNRESOLVED,2984.0350068210323,12
200209,14010020000,ARROZ,ARROZ,2017,175.0,35.0,35.0,1.1428571428571428,0.0,5.0,UNRESOLVED,2984.0350068210323,12
200209,14010020000,ARROZ,ARROZ,2018,125.0,25.0,25.0,0.96,0.0,5.0,UNRESOLVED,2984.0350068210323,12
200209,14010020000,ARROZ,ARROZ,2019,125.0,25.0,25.0,1.0,0.0,5.0,UNRESOLVED,2984.0350068210323,12
200209,14010020000,ARROZ,ARROZ,2020,25.0,5.0,5.0,1.2,0.0,5.0,UNRESOLVED,2984.0350068210323,7
200209,14010020000,ARROZ,ARROZ,2021,20.0,5.0,5.0,0.65,0.0,4.0,UNRESOLVED,2984.0350068210323,7
200209,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2016,120.0,120.0,120.0,1.0166666666666666,0.0,1.0,UNRESOLVED,2984.0350068210323,12
200209,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2017,110.0,110.0,110.0,1.3,0.0,1.0,UNRESOLVED,2984.0350068210323,7
200209,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2018,165.0,110.0,110.0,0.8,0.0,1.5,UNRESOLVED,2984.0350068210323,8
200209,14010070000,MAIZ AMARILLO DURO,MAIZ AMARILLO DURO,2019,167.0,113.0,113.0,0.8021556886227545,0.0,1.4778761061946903,UNRESOLVED,2984.0350068210323,12
