UBIGEO,COD_CULTIVO,CROP_STD,OUTCOME_YEAR,DIAGNOSTIC_LAG_MONTHS,HARVEST_DENOMINATOR,HARVEST_SUPPORT_STATUS,UNSUPPORTED_HARVEST_SHARE,POTENTIAL_LEFT_TRUNCATION,UNSUPPORTED_PREDECESSOR_MONTHS,DECISION_STATUS,IMPUTATION_USED
200302,14010020000,ARROZ,2016,1,61.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200302,14010020000,ARROZ,2016,2,61.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200302,14010020000,ARROZ,2016,3,61.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200302,14010020000,ARROZ,2016,4,61.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200302,14010020000,ARROZ,2016,5,61.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200302,14010020000,ARROZ,2016,6,61.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200302,14010020000,ARROZ,2016,7,61.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200302,14010020000,ARROZ,2016,8,61.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200302,14010020000,ARROZ,2016,9,61.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200302,14010020000,ARROZ,2016,10,61.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200302,14010020000,ARROZ,2016,11,61.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200302,14010020000,ARROZ,2016,12,61.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200304,14010020000,ARROZ,2016,1,145.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200304,14010020000,ARROZ,2016,2,145.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200304,14010020000,ARROZ,2016,3,145.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200304,14010020000,ARROZ,2016,4,145.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200304,14010020000,ARROZ,2016,5,145.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200304,14010020000,ARROZ,2016,6,145.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200304,14010020000,ARROZ,2016,7,145.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200304,14010020000,ARROZ,2016,8,145.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200304,14010020000,ARROZ,2016,9,145.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200304,14010020000,ARROZ,2016,10,145.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200304,14010020000,ARROZ,2016,11,145.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200304,14010020000,ARROZ,2016,12,145.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200305,14010020000,ARROZ,2016,1,31.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200305,14010020000,ARROZ,2016,2,31.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200305,14010020000,ARROZ,2016,3,31.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200305,14010020000,ARROZ,2016,4,31.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200305,14010020000,ARROZ,2016,5,31.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200305,14010020000,ARROZ,2016,6,31.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200305,14010020000,ARROZ,2016,7,31.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200305,14010020000,ARROZ,2016,8,31.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200305,14010020000,ARROZ,2016,9,31.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200305,14010020000,ARROZ,2016,10,31.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200305,14010020000,ARROZ,2016,11,31.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200305,14010020000,ARROZ,2016,12,31.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200306,14010020000,ARROZ,2016,1,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200306,14010020000,ARROZ,2016,2,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200306,14010020000,ARROZ,2016,3,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200306,14010020000,ARROZ,2016,4,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200306,14010020000,ARROZ,2016,5,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200306,14010020000,ARROZ,2016,6,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200306,14010020000,ARROZ,2016,7,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200306,14010020000,ARROZ,2016,8,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200306,14010020000,ARROZ,2016,9,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200306,14010020000,ARROZ,2016,10,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200306,14010020000,ARROZ,2016,11,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200306,14010020000,ARROZ,2016,12,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200307,14010020000,ARROZ,2016,1,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200307,14010020000,ARROZ,2016,2,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200307,14010020000,ARROZ,2016,3,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200307,14010020000,ARROZ,2016,4,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200307,14010020000,ARROZ,2016,5,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200307,14010020000,ARROZ,2016,6,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200307,14010020000,ARROZ,2016,7,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200307,14010020000,ARROZ,2016,8,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200307,14010020000,ARROZ,2016,9,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200307,14010020000,ARROZ,2016,10,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200307,14010020000,ARROZ,2016,11,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200307,14010020000,ARROZ,2016,12,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200401,14010020000,ARROZ,2016,1,700.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200401,14010020000,ARROZ,2016,2,700.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200401,14010020000,ARROZ,2016,3,700.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200401,14010020000,ARROZ,2016,4,700.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200401,14010020000,ARROZ,2016,5,700.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200401,14010020000,ARROZ,2016,6,700.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200401,14010020000,ARROZ,2016,7,700.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200401,14010020000,ARROZ,2016,8,700.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200401,14010020000,ARROZ,2016,9,700.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200401,14010020000,ARROZ,2016,10,700.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200401,14010020000,ARROZ,2016,11,700.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200401,14010020000,ARROZ,2016,12,700.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200402,14010020000,ARROZ,2016,1,750.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200402,14010020000,ARROZ,2016,2,750.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200402,14010020000,ARROZ,2016,3,750.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200402,14010020000,ARROZ,2016,4,750.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200402,14010020000,ARROZ,2016,5,750.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200402,14010020000,ARROZ,2016,6,750.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200402,14010020000,ARROZ,2016,7,750.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200402,14010020000,ARROZ,2016,8,750.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200402,14010020000,ARROZ,2016,9,750.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200402,14010020000,ARROZ,2016,10,750.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200402,14010020000,ARROZ,2016,11,750.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200402,14010020000,ARROZ,2016,12,750.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200405,14010020000,ARROZ,2016,1,1000.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200405,14010020000,ARROZ,2016,2,1000.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200405,14010020000,ARROZ,2016,3,1000.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200405,14010020000,ARROZ,2016,4,1000.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200405,14010020000,ARROZ,2016,5,1000.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200405,14010020000,ARROZ,2016,6,1000.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200405,14010020000,ARROZ,2016,7,1000.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200405,14010020000,ARROZ,2016,8,1000.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200405,14010020000,ARROZ,2016,9,1000.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200405,14010020000,ARROZ,2016,10,1000.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200405,14010020000,ARROZ,2016,11,1000.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200405,14010020000,ARROZ,2016,12,1000.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200406,14010020000,ARROZ,2016,1,120.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200406,14010020000,ARROZ,2016,2,120.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200406,14010020000,ARROZ,2016,3,120.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200406,14010020000,ARROZ,2016,4,120.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200406,14010020000,ARROZ,2016,5,120.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200406,14010020000,ARROZ,2016,6,120.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200406,14010020000,ARROZ,2016,7,120.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200406,14010020000,ARROZ,2016,8,120.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200406,14010020000,ARROZ,2016,9,120.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200406,14010020000,ARROZ,2016,10,120.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200406,14010020000,ARROZ,2016,11,120.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200406,14010020000,ARROZ,2016,12,120.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200407,14010020000,ARROZ,2016,1,1062.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200407,14010020000,ARROZ,2016,2,1062.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200407,14010020000,ARROZ,2016,3,1062.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200407,14010020000,ARROZ,2016,4,1062.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200407,14010020000,ARROZ,2016,5,1062.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200407,14010020000,ARROZ,2016,6,1062.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200407,14010020000,ARROZ,2016,7,1062.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200407,14010020000,ARROZ,2016,8,1062.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200407,14010020000,ARROZ,2016,9,1062.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200407,14010020000,ARROZ,2016,10,1062.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200407,14010020000,ARROZ,2016,11,1062.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200407,14010020000,ARROZ,2016,12,1062.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200408,14010020000,ARROZ,2016,1,450.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200408,14010020000,ARROZ,2016,2,450.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200408,14010020000,ARROZ,2016,3,450.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200408,14010020000,ARROZ,2016,4,450.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200408,14010020000,ARROZ,2016,5,450.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200408,14010020000,ARROZ,2016,6,450.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200408,14010020000,ARROZ,2016,7,450.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200408,14010020000,ARROZ,2016,8,450.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200408,14010020000,ARROZ,2016,9,450.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200408,14010020000,ARROZ,2016,10,450.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200408,14010020000,ARROZ,2016,11,450.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200408,14010020000,ARROZ,2016,12,450.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200409,14010020000,ARROZ,2016,1,32.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200409,14010020000,ARROZ,2016,2,32.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200409,14010020000,ARROZ,2016,3,32.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200409,14010020000,ARROZ,2016,4,32.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200409,14010020000,ARROZ,2016,5,32.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200409,14010020000,ARROZ,2016,6,32.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200409,14010020000,ARROZ,2016,7,32.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200409,14010020000,ARROZ,2016,8,32.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200409,14010020000,ARROZ,2016,9,32.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200409,14010020000,ARROZ,2016,10,32.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200409,14010020000,ARROZ,2016,11,32.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200409,14010020000,ARROZ,2016,12,32.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200410,14010020000,ARROZ,2016,1,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200410,14010020000,ARROZ,2016,2,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200410,14010020000,ARROZ,2016,3,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200410,14010020000,ARROZ,2016,4,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200410,14010020000,ARROZ,2016,5,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200410,14010020000,ARROZ,2016,6,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200410,14010020000,ARROZ,2016,7,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200410,14010020000,ARROZ,2016,8,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200410,14010020000,ARROZ,2016,9,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200410,14010020000,ARROZ,2016,10,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200410,14010020000,ARROZ,2016,11,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200410,14010020000,ARROZ,2016,12,100.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200502,14010020000,ARROZ,2016,1,660.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200502,14010020000,ARROZ,2016,2,660.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200502,14010020000,ARROZ,2016,3,660.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200502,14010020000,ARROZ,2016,4,660.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200502,14010020000,ARROZ,2016,5,660.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200502,14010020000,ARROZ,2016,6,660.0,POSITIVE,0.30303030303030304,True,201507,PENDING_EVIDENCE_FREEZE,False
200502,14010020000,ARROZ,2016,7,660.0,POSITIVE,0.4545454545454546,True,201506;201507,PENDING_EVIDENCE_FREEZE,False
200502,14010020000,ARROZ,2016,8,660.0,POSITIVE,0.4545454545454546,True,201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200502,14010020000,ARROZ,2016,9,660.0,POSITIVE,0.4545454545454546,True,201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200502,14010020000,ARROZ,2016,10,660.0,POSITIVE,0.5454545454545455,True,201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200502,14010020000,ARROZ,2016,11,660.0,POSITIVE,0.6212121212121213,True,201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200502,14010020000,ARROZ,2016,12,660.0,POSITIVE,0.6212121212121213,True,201501;201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200503,14010020000,ARROZ,2016,1,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200503,14010020000,ARROZ,2016,2,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200503,14010020000,ARROZ,2016,3,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200503,14010020000,ARROZ,2016,4,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200503,14010020000,ARROZ,2016,5,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200503,14010020000,ARROZ,2016,6,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200503,14010020000,ARROZ,2016,7,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200503,14010020000,ARROZ,2016,8,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200503,14010020000,ARROZ,2016,9,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200503,14010020000,ARROZ,2016,10,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200503,14010020000,ARROZ,2016,11,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200503,14010020000,ARROZ,2016,12,0.0,ZERO,,False,,PENDING_EVIDENCE_FREEZE,False
200505,14010020000,ARROZ,2016,1,1421.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200505,14010020000,ARROZ,2016,2,1421.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200505,14010020000,ARROZ,2016,3,1421.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200505,14010020000,ARROZ,2016,4,1421.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200505,14010020000,ARROZ,2016,5,1421.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200505,14010020000,ARROZ,2016,6,1421.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200505,14010020000,ARROZ,2016,7,1421.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200505,14010020000,ARROZ,2016,8,1421.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200505,14010020000,ARROZ,2016,9,1421.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200505,14010020000,ARROZ,2016,10,1421.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200505,14010020000,ARROZ,2016,11,1421.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200505,14010020000,ARROZ,2016,12,1421.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200506,14010020000,ARROZ,2016,1,962.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200506,14010020000,ARROZ,2016,2,962.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200506,14010020000,ARROZ,2016,3,962.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200506,14010020000,ARROZ,2016,4,962.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200506,14010020000,ARROZ,2016,5,962.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200506,14010020000,ARROZ,2016,6,962.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200506,14010020000,ARROZ,2016,7,962.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200506,14010020000,ARROZ,2016,8,962.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200506,14010020000,ARROZ,2016,9,962.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200506,14010020000,ARROZ,2016,10,962.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200506,14010020000,ARROZ,2016,11,962.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200506,14010020000,ARROZ,2016,12,962.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200601,14010020000,ARROZ,2016,1,4490.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200601,14010020000,ARROZ,2016,2,4490.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200601,14010020000,ARROZ,2016,3,4490.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200601,14010020000,ARROZ,2016,4,4490.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200601,14010020000,ARROZ,2016,5,4490.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200601,14010020000,ARROZ,2016,6,4490.0,POSITIVE,0.267260579064588,True,201507,PENDING_EVIDENCE_FREEZE,False
200601,14010020000,ARROZ,2016,7,4490.0,POSITIVE,0.311804008908686,True,201506;201507,PENDING_EVIDENCE_FREEZE,False
200601,14010020000,ARROZ,2016,8,4490.0,POSITIVE,0.311804008908686,True,201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200601,14010020000,ARROZ,2016,9,4490.0,POSITIVE,0.311804008908686,True,201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200601,14010020000,ARROZ,2016,10,4490.0,POSITIVE,0.5567928730512249,True,201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200601,14010020000,ARROZ,2016,11,4490.0,POSITIVE,0.709576837416481,True,201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200601,14010020000,ARROZ,2016,12,4490.0,POSITIVE,0.709576837416481,True,201501;201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200603,14010020000,ARROZ,2016,1,9489.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200603,14010020000,ARROZ,2016,2,9489.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200603,14010020000,ARROZ,2016,3,9489.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200603,14010020000,ARROZ,2016,4,9489.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200603,14010020000,ARROZ,2016,5,9489.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200603,14010020000,ARROZ,2016,6,9489.0,POSITIVE,0.18969332911792602,True,201507,PENDING_EVIDENCE_FREEZE,False
200603,14010020000,ARROZ,2016,7,9489.0,POSITIVE,0.39308673200548006,True,201506;201507,PENDING_EVIDENCE_FREEZE,False
200603,14010020000,ARROZ,2016,8,9489.0,POSITIVE,0.39308673200548006,True,201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200603,14010020000,ARROZ,2016,9,9489.0,POSITIVE,0.39308673200548006,True,201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200603,14010020000,ARROZ,2016,10,9489.0,POSITIVE,0.6565496891137106,True,201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200603,14010020000,ARROZ,2016,11,9489.0,POSITIVE,0.6902729476235641,True,201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
