UBIGEO,COD_CULTIVO,CROP_STD,OUTCOME_YEAR,DIAGNOSTIC_LAG_MONTHS,HARVEST_DENOMINATOR,HARVEST_SUPPORT_STATUS,HARVEST_MISSING_MONTHS,HARVEST_POSITIVE_MONTHS,SOWING_DENOMINATOR,SOWING_SUPPORT_STATUS,SOWING_MISSING_MONTHS,SOWING_POSITIVE_MONTHS,PREDECESSOR_MONTHS_OBSERVED,PREDECESSOR_MONTHS_REQUIRED,PREDECESSOR_SUPPORT_COMPLETE,OVERLAP_COEFFICIENT,JENSEN_SHANNON_DIVERGENCE,DIAGNOSTIC_ONLY,SELECTION_STATUS,PREDECESSOR_MONTH_MIN,PREDECESSOR_MONTH_MAX
200108,14010020000,ARROZ,2020,6,954.0,POSITIVE,0,4,954.0,PARTIAL_MISSING,1,5,11,12,False,,,True,NOT_SELECTED_STAGE_A,201907,202006
200108,14010020000,ARROZ,2020,7,954.0,POSITIVE,0,4,954.0,PARTIAL_MISSING,1,5,11,12,False,,,True,NOT_SELECTED_STAGE_A,201906,202005
200108,14010020000,ARROZ,2020,8,954.0,POSITIVE,0,4,954.0,PARTIAL_MISSING,1,5,11,12,False,,,True,NOT_SELECTED_STAGE_A,201905,202004
200108,14010020000,ARROZ,2020,9,954.0,POSITIVE,0,4,935.0,PARTIAL_MISSING,1,5,11,12,False,,,True,NOT_SELECTED_STAGE_A,201904,202003
200108,14010020000,ARROZ,2020,10,954.0,POSITIVE,0,4,704.0,PARTIAL_MISSING,1,5,11,12,False,,,True,NOT_SELECTED_STAGE_A,201903,202002
200108,14010020000,ARROZ,2020,11,954.0,POSITIVE,0,4,430.0,PARTIAL_MISSING,1,5,11,12,False,,,True,NOT_SELECTED_STAGE_A,201902,202001
200108,14010020000,ARROZ,2020,12,954.0,POSITIVE,0,4,430.0,PARTIAL_MISSING,1,5,11,12,False,,,True,NOT_SELECTED_STAGE_A,201901,201912
200108,14010020000,ARROZ,2021,1,1161.0,PARTIAL_MISSING,4,5,994.0,PARTIAL_MISSING,3,3,9,12,False,,,True,NOT_SELECTED_STAGE_A,202012,202111
200108,14010020000,ARROZ,2021,2,1161.0,PARTIAL_MISSING,4,5,994.0,PARTIAL_MISSING,2,3,10,12,False,,,True,NOT_SELECTED_STAGE_A,202011,202110
200108,14010020000,ARROZ,2021,3,1161.0,PARTIAL_MISSING,4,5,1065.0,PARTIAL_MISSING,1,4,11,12,False,,,True,NOT_SELECTED_STAGE_A,202010,202109
200108,14010020000,ARROZ,2021,4,1161.0,PARTIAL_MISSING,4,5,1137.0,POSITIVE,0,5,12,12,True,,,True,NOT_SELECTED_STAGE_A,202009,202108
200108,14010020000,ARROZ,2021,5,1161.0,PARTIAL_MISSING,4,5,1161.0,POSITIVE,0,6,12,12,True,,,True,NOT_SELECTED_STAGE_A,202008,202107
200108,14010020000,ARROZ,2021,6,1161.0,PARTIAL_MISSING,4,5,1161.0,POSITIVE,0,6,12,12,True,,,True,NOT_SELECTED_STAGE_A,202007,202106
200108,14010020000,ARROZ,2021,7,1161.0,PARTIAL_MISSING,4,5,1161.0,POSITIVE,0,6,12,12,True,,,True,NOT_SELECTED_STAGE_A,202006,202105
200108,14010020000,ARROZ,2021,8,1161.0,PARTIAL_MISSING,4,5,1161.0,POSITIVE,0,6,12,12,True,,,True,NOT_SELECTED_STAGE_A,202005,202104
200108,14010020000,ARROZ,2021,9,1161.0,PARTIAL_MISSING,4,5,1181.0,POSITIVE,0,7,12,12,True,,,True,NOT_SELECTED_STAGE_A,202004,202103
200108,14010020000,ARROZ,2021,10,1161.0,PARTIAL_MISSING,4,5,1460.0,POSITIVE,0,7,12,12,True,,,True,NOT_SELECTED_STAGE_A,202003,202102
200108,14010020000,ARROZ,2021,11,1161.0,PARTIAL_MISSING,4,5,1054.0,POSITIVE,0,7,12,12,True,,,True,NOT_SELECTED_STAGE_A,202002,202101
200108,14010020000,ARROZ,2021,12,1161.0,PARTIAL_MISSING,4,5,1030.0,POSITIVE,0,6,12,12,True,,,True,NOT_SELECTED_STAGE_A,202001,202012
200108,14010020000,ARROZ,2022,1,972.0,PARTIAL_MISSING,7,2,972.0,PARTIAL_MISSING,7,3,5,12,False,,,True,NOT_SELECTED_STAGE_A,202112,202211
200108,14010020000,ARROZ,2022,2,972.0,PARTIAL_MISSING,7,2,972.0,PARTIAL_MISSING,7,3,5,12,False,,,True,NOT_SELECTED_STAGE_A,202111,202210
200108,14010020000,ARROZ,2022,3,972.0,PARTIAL_MISSING,7,2,972.0,PARTIAL_MISSING,7,3,5,12,False,,,True,NOT_SELECTED_STAGE_A,202110,202209
200108,14010020000,ARROZ,2022,4,972.0,PARTIAL_MISSING,7,2,972.0,PARTIAL_MISSING,7,3,5,12,False,,,True,NOT_SELECTED_STAGE_A,202109,202208
200108,14010020000,ARROZ,2022,5,972.0,PARTIAL_MISSING,7,2,972.0,PARTIAL_MISSING,6,3,6,12,False,,,True,NOT_SELECTED_STAGE_A,202108,202207
200108,14010020000,ARROZ,2022,6,972.0,PARTIAL_MISSING,7,2,972.0,PARTIAL_MISSING,6,3,6,12,False,,,True,NOT_SELECTED_STAGE_A,202107,202206
200108,14010020000,ARROZ,2022,7,972.0,PARTIAL_MISSING,7,2,972.0,PARTIAL_MISSING,6,3,6,12,False,,,True,NOT_SELECTED_STAGE_A,202106,202205
200108,14010020000,ARROZ,2022,8,972.0,PARTIAL_MISSING,7,2,963.0,PARTIAL_MISSING,6,2,6,12,False,,,True,NOT_SELECTED_STAGE_A,202105,202204
200108,14010020000,ARROZ,2022,9,972.0,PARTIAL_MISSING,7,2,150.0,PARTIAL_MISSING,6,1,6,12,False,,,True,NOT_SELECTED_STAGE_A,202104,202203
200108,14010020000,ARROZ,2022,10,972.0,PARTIAL_MISSING,7,2,121.0,PARTIAL_MISSING,6,1,6,12,False,,,True,NOT_SELECTED_STAGE_A,202103,202202
200108,14010020000,ARROZ,2022,11,972.0,PARTIAL_MISSING,7,2,970.0,PARTIAL_MISSING,5,2,7,12,False,,,True,NOT_SELECTED_STAGE_A,202102,202201
200108,14010020000,ARROZ,2022,12,972.0,PARTIAL_MISSING,7,2,994.0,PARTIAL_MISSING,4,3,8,12,False,,,True,NOT_SELECTED_STAGE_A,202101,202112
200108,14010020000,ARROZ,2023,1,1217.0,POSITIVE,0,5,1232.0,PARTIAL_MISSING,1,5,11,12,False,,,True,NOT_SELECTED_STAGE_A,202212,202311
200108,14010020000,ARROZ,2023,2,1217.0,POSITIVE,0,5,1232.0,PARTIAL_MISSING,2,5,10,12,False,,,True,NOT_SELECTED_STAGE_A,202211,202310
200108,14010020000,ARROZ,2023,3,1217.0,POSITIVE,0,5,1232.0,PARTIAL_MISSING,3,5,9,12,False,,,True,NOT_SELECTED_STAGE_A,202210,202309
200108,14010020000,ARROZ,2023,4,1217.0,POSITIVE,0,5,1232.0,PARTIAL_MISSING,4,5,8,12,False,,,True,NOT_SELECTED_STAGE_A,202209,202308
200108,14010020000,ARROZ,2023,5,1217.0,POSITIVE,0,5,1232.0,PARTIAL_MISSING,5,5,7,12,False,,,True,NOT_SELECTED_STAGE_A,202208,202307
200108,14010020000,ARROZ,2023,6,1217.0,POSITIVE,0,5,1212.0,PARTIAL_MISSING,5,4,7,12,False,,,True,NOT_SELECTED_STAGE_A,202207,202306
200108,14010020000,ARROZ,2023,7,1217.0,POSITIVE,0,5,780.0,PARTIAL_MISSING,5,3,7,12,False,,,True,NOT_SELECTED_STAGE_A,202206,202305
200108,14010020000,ARROZ,2023,8,1217.0,POSITIVE,0,5,769.0,PARTIAL_MISSING,5,3,7,12,False,,,True,NOT_SELECTED_STAGE_A,202205,202304
200108,14010020000,ARROZ,2023,9,1217.0,POSITIVE,0,5,1582.0,PARTIAL_MISSING,5,4,7,12,False,,,True,NOT_SELECTED_STAGE_A,202204,202303
200108,14010020000,ARROZ,2023,10,1217.0,POSITIVE,0,5,1732.0,PARTIAL_MISSING,5,5,7,12,False,,,True,NOT_SELECTED_STAGE_A,202203,202302
200108,14010020000,ARROZ,2023,11,1217.0,POSITIVE,0,5,1130.0,PARTIAL_MISSING,6,4,6,12,False,,,True,NOT_SELECTED_STAGE_A,202202,202301
200108,14010020000,ARROZ,2023,12,1217.0,POSITIVE,0,5,972.0,PARTIAL_MISSING,7,3,5,12,False,,,True,NOT_SELECTED_STAGE_A,202201,202212
200109,14010020000,ARROZ,2016,1,5015.0,POSITIVE,0,4,4780.0,POSITIVE,0,7,12,12,True,0.0,0.6931471805599453,True,NOT_SELECTED_STAGE_A,201512,201611
200109,14010020000,ARROZ,2016,2,5015.0,POSITIVE,0,4,4780.0,POSITIVE,0,7,12,12,True,0.009205020920502092,0.668464418923318,True,NOT_SELECTED_STAGE_A,201511,201610
200109,14010020000,ARROZ,2016,3,5015.0,POSITIVE,0,4,4916.0,POSITIVE,0,8,12,12,True,0.39890154597233524,0.2902140562856166,True,NOT_SELECTED_STAGE_A,201510,201609
200109,14010020000,ARROZ,2016,4,5015.0,POSITIVE,0,4,5651.0,POSITIVE,0,8,12,12,True,0.5596974780842396,0.14019064896961192,True,NOT_SELECTED_STAGE_A,201509,201608
200109,14010020000,ARROZ,2016,5,5015.0,POSITIVE,0,4,4929.0,POSITIVE,0,8,12,12,True,0.10124085038453315,0.5168352171565298,True,NOT_SELECTED_STAGE_A,201508,201607
200109,14010020000,ARROZ,2016,6,5015.0,POSITIVE,0,4,4859.0,PARTIAL_MISSING,1,7,11,12,False,,,True,NOT_SELECTED_STAGE_A,201507,201606
200109,14010020000,ARROZ,2016,7,5015.0,POSITIVE,0,4,4859.0,PARTIAL_MISSING,2,7,10,12,False,,,True,NOT_SELECTED_STAGE_A,201506,201605
200109,14010020000,ARROZ,2016,8,5015.0,POSITIVE,0,4,4859.0,PARTIAL_MISSING,3,7,9,12,False,,,True,NOT_SELECTED_STAGE_A,201505,201604
200109,14010020000,ARROZ,2016,9,5015.0,POSITIVE,0,4,4815.0,PARTIAL_MISSING,4,6,8,12,False,,,True,NOT_SELECTED_STAGE_A,201504,201603
200109,14010020000,ARROZ,2016,10,5015.0,POSITIVE,0,4,3185.0,PARTIAL_MISSING,5,5,7,12,False,,,True,NOT_SELECTED_STAGE_A,201503,201602
200109,14010020000,ARROZ,2016,11,5015.0,POSITIVE,0,4,1280.0,PARTIAL_MISSING,6,4,6,12,False,,,True,NOT_SELECTED_STAGE_A,201502,201601
200109,14010020000,ARROZ,2016,12,5015.0,POSITIVE,0,4,1085.0,PARTIAL_MISSING,7,3,5,12,False,,,True,NOT_SELECTED_STAGE_A,201501,201512
200109,14010020000,ARROZ,2017,1,3266.0,POSITIVE,0,3,3910.0,POSITIVE,0,5,12,12,True,0.03836317135549872,0.6381221026828641,True,NOT_SELECTED_STAGE_A,201612,201711
200109,14010020000,ARROZ,2017,2,3266.0,POSITIVE,0,3,3910.0,POSITIVE,0,5,12,12,True,0.03836317135549872,0.6198890888858066,True,NOT_SELECTED_STAGE_A,201611,201710
200109,14010020000,ARROZ,2017,3,3266.0,POSITIVE,0,3,3910.0,POSITIVE,0,5,12,12,True,0.22963870177587262,0.4499471730025405,True,NOT_SELECTED_STAGE_A,201610,201709
200109,14010020000,ARROZ,2017,4,3266.0,POSITIVE,0,3,3936.0,POSITIVE,0,5,12,12,True,0.8191056910569106,0.08056928377382819,True,NOT_SELECTED_STAGE_A,201609,201708
200109,14010020000,ARROZ,2017,5,3266.0,POSITIVE,0,3,4159.0,POSITIVE,0,5,12,12,True,0.3298139611790778,0.3620042232283645,True,NOT_SELECTED_STAGE_A,201608,201707
200109,14010020000,ARROZ,2017,6,3266.0,POSITIVE,0,3,4229.0,POSITIVE,0,6,12,12,True,0.01655237644833294,0.6663816205633459,True,NOT_SELECTED_STAGE_A,201607,201706
200109,14010020000,ARROZ,2017,7,3266.0,POSITIVE,0,3,4229.0,POSITIVE,0,6,12,12,True,0.0,0.6931471805599453,True,NOT_SELECTED_STAGE_A,201606,201705
200109,14010020000,ARROZ,2017,8,3266.0,POSITIVE,0,3,4079.0,POSITIVE,0,5,12,12,True,0.0,0.6931471805599454,True,NOT_SELECTED_STAGE_A,201605,201704
200109,14010020000,ARROZ,2017,9,3266.0,POSITIVE,0,3,4123.0,POSITIVE,0,6,12,12,True,0.04729565850109144,0.6203321925520192,True,NOT_SELECTED_STAGE_A,201604,201703
200109,14010020000,ARROZ,2017,10,3266.0,POSITIVE,0,3,3443.0,POSITIVE,0,6,12,12,True,0.41821233885272513,0.2842530349474667,True,NOT_SELECTED_STAGE_A,201603,201702
200109,14010020000,ARROZ,2017,11,3266.0,POSITIVE,0,3,4585.0,POSITIVE,0,6,12,12,True,0.3328340437580678,0.2963314281551832,True,NOT_SELECTED_STAGE_A,201602,201701
200109,14010020000,ARROZ,2017,12,3266.0,POSITIVE,0,3,4780.0,POSITIVE,0,7,12,12,True,0.05543933054393306,0.6092009453134108,True,NOT_SELECTED_STAGE_A,201601,201612
200109,14010020000,ARROZ,2018,1,4205.0,PARTIAL_MISSING,5,4,3518.0,PARTIAL_MISSING,4,3,8,12,False,,,True,NOT_SELECTED_STAGE_A,201712,201811
200109,14010020000,ARROZ,2018,2,4205.0,PARTIAL_MISSING,5,4,3518.0,PARTIAL_MISSING,3,3,9,12,False,,,True,NOT_SELECTED_STAGE_A,201711,201810
200109,14010020000,ARROZ,2018,3,4205.0,PARTIAL_MISSING,5,4,3518.0,PARTIAL_MISSING,2,3,10,12,False,,,True,NOT_SELECTED_STAGE_A,201710,201809
200109,14010020000,ARROZ,2018,4,4205.0,PARTIAL_MISSING,5,4,3643.0,PARTIAL_MISSING,1,4,11,12,False,,,True,NOT_SELECTED_STAGE_A,201709,201808
200109,14010020000,ARROZ,2018,5,4205.0,PARTIAL_MISSING,5,4,4205.0,POSITIVE,0,5,12,12,True,,,True,NOT_SELECTED_STAGE_A,201708,201807
200109,14010020000,ARROZ,2018,6,4205.0,PARTIAL_MISSING,5,4,4205.0,POSITIVE,0,5,12,12,True,,,True,NOT_SELECTED_STAGE_A,201707,201806
200109,14010020000,ARROZ,2018,7,4205.0,PARTIAL_MISSING,5,4,4205.0,POSITIVE,0,5,12,12,True,,,True,NOT_SELECTED_STAGE_A,201706,201805
200109,14010020000,ARROZ,2018,8,4205.0,PARTIAL_MISSING,5,4,4355.0,POSITIVE,0,6,12,12,True,,,True,NOT_SELECTED_STAGE_A,201705,201804
200109,14010020000,ARROZ,2018,9,4205.0,PARTIAL_MISSING,5,4,4322.0,POSITIVE,0,5,12,12,True,,,True,NOT_SELECTED_STAGE_A,201704,201803
200109,14010020000,ARROZ,2018,10,4205.0,PARTIAL_MISSING,5,4,5706.0,POSITIVE,0,5,12,12,True,,,True,NOT_SELECTED_STAGE_A,201703,201802
200109,14010020000,ARROZ,2018,11,4205.0,PARTIAL_MISSING,5,4,3910.0,POSITIVE,0,5,12,12,True,,,True,NOT_SELECTED_STAGE_A,201702,201801
200109,14010020000,ARROZ,2018,12,4205.0,PARTIAL_MISSING,5,4,3910.0,POSITIVE,0,5,12,12,True,,,True,NOT_SELECTED_STAGE_A,201701,201712
200109,14010020000,ARROZ,2019,1,5079.0,POSITIVE,0,2,5486.0,PARTIAL_MISSING,1,6,11,12,False,,,True,NOT_SELECTED_STAGE_A,201812,201911
200109,14010020000,ARROZ,2019,2,5079.0,POSITIVE,0,2,5486.0,PARTIAL_MISSING,2,6,10,12,False,,,True,NOT_SELECTED_STAGE_A,201811,201910
200109,14010020000,ARROZ,2019,3,5079.0,POSITIVE,0,2,5486.0,PARTIAL_MISSING,3,6,9,12,False,,,True,NOT_SELECTED_STAGE_A,201810,201909
200109,14010020000,ARROZ,2019,4,5079.0,POSITIVE,0,2,5192.0,PARTIAL_MISSING,4,5,8,12,False,,,True,NOT_SELECTED_STAGE_A,201809,201908
200109,14010020000,ARROZ,2019,5,5079.0,POSITIVE,0,2,5079.0,PARTIAL_MISSING,5,4,7,12,False,,,True,NOT_SELECTED_STAGE_A,201808,201907
200109,14010020000,ARROZ,2019,6,5079.0,POSITIVE,0,2,5079.0,PARTIAL_MISSING,5,4,7,12,False,,,True,NOT_SELECTED_STAGE_A,201807,201906
200109,14010020000,ARROZ,2019,7,5079.0,POSITIVE,0,2,5079.0,PARTIAL_MISSING,5,4,7,12,False,,,True,NOT_SELECTED_STAGE_A,201806,201905
200109,14010020000,ARROZ,2019,8,5079.0,POSITIVE,0,2,5079.0,PARTIAL_MISSING,5,4,7,12,False,,,True,NOT_SELECTED_STAGE_A,201805,201904
200109,14010020000,ARROZ,2019,9,5079.0,POSITIVE,0,2,4885.0,PARTIAL_MISSING,5,4,7,12,False,,,True,NOT_SELECTED_STAGE_A,201804,201903
200109,14010020000,ARROZ,2019,10,5079.0,POSITIVE,0,2,3385.0,PARTIAL_MISSING,5,4,7,12,False,,,True,NOT_SELECTED_STAGE_A,201803,201902
200109,14010020000,ARROZ,2019,11,5079.0,POSITIVE,0,2,3558.0,PARTIAL_MISSING,5,4,7,12,False,,,True,NOT_SELECTED_STAGE_A,201802,201901
200109,14010020000,ARROZ,2019,12,5079.0,POSITIVE,0,2,3518.0,PARTIAL_MISSING,5,3,7,12,False,,,True,NOT_SELECTED_STAGE_A,201801,201812
200109,14010020000,ARROZ,2020,1,3815.0,POSITIVE,0,4,3990.0,POSITIVE,0,6,12,12,True,0.0,0.6931471805599452,True,NOT_SELECTED_STAGE_A,201912,202011
200109,14010020000,ARROZ,2020,2,3815.0,POSITIVE,0,4,3990.0,POSITIVE,0,6,12,12,True,0.0,0.6931471805599452,True,NOT_SELECTED_STAGE_A,201911,202010
200109,14010020000,ARROZ,2020,3,3815.0,POSITIVE,0,4,3768.0,POSITIVE,0,5,12,12,True,0.0023885350318471337,0.685308766526264,True,NOT_SELECTED_STAGE_A,201910,202009
200109,14010020000,ARROZ,2020,4,3815.0,POSITIVE,0,4,3797.0,POSITIVE,0,5,12,12,True,0.678648142925832,0.2105031999396911,True,NOT_SELECTED_STAGE_A,201909,202008
200109,14010020000,ARROZ,2020,5,3815.0,POSITIVE,0,4,3825.0,POSITIVE,0,5,12,12,True,0.6269901232664319,0.07312654888272452,True,NOT_SELECTED_STAGE_A,201908,202007
200109,14010020000,ARROZ,2020,6,3815.0,POSITIVE,0,4,3825.0,POSITIVE,0,5,12,12,True,0.30136423988555666,0.4774049399191158,True,NOT_SELECTED_STAGE_A,201907,202006
200109,14010020000,ARROZ,2020,7,3815.0,POSITIVE,0,4,3825.0,POSITIVE,0,5,12,12,True,0.0,0.6931471805599453,True,NOT_SELECTED_STAGE_A,201906,202005
200109,14010020000,ARROZ,2020,8,3815.0,POSITIVE,0,4,3825.0,POSITIVE,0,5,12,12,True,0.0,0.6931471805599453,True,NOT_SELECTED_STAGE_A,201905,202004
200109,14010020000,ARROZ,2020,9,3815.0,POSITIVE,0,4,4043.0,POSITIVE,0,5,12,12,True,0.054783748361730014,0.6547058967110149,True,NOT_SELECTED_STAGE_A,201904,202003
200109,14010020000,ARROZ,2020,10,3815.0,POSITIVE,0,4,4107.0,POSITIVE,0,5,12,12,True,0.1782692401586525,0.44713544337071137,True,NOT_SELECTED_STAGE_A,201903,202002
200109,14010020000,ARROZ,2020,11,3815.0,POSITIVE,0,4,5446.0,POSITIVE,0,5,12,12,True,0.18141789108747436,0.4050075023712144,True,NOT_SELECTED_STAGE_A,201902,202001
200109,14010020000,ARROZ,2020,12,3815.0,POSITIVE,0,4,5486.0,POSITIVE,0,6,12,12,True,0.07978956562373232,0.5620597680867063,True,NOT_SELECTED_STAGE_A,201901,201912
200109,14010020000,ARROZ,2021,1,4323.0,PARTIAL_MISSING,4,5,3751.0,PARTIAL_MISSING,3,4,9,12,False,,,True,NOT_SELECTED_STAGE_A,202012,202111
200109,14010020000,ARROZ,2021,2,4323.0,PARTIAL_MISSING,4,5,3751.0,PARTIAL_MISSING,2,4,10,12,False,,,True,NOT_SELECTED_STAGE_A,202011,202110
200109,14010020000,ARROZ,2021,3,4323.0,PARTIAL_MISSING,4,5,3973.0,PARTIAL_MISSING,1,5,11,12,False,,,True,NOT_SELECTED_STAGE_A,202010,202109
200109,14010020000,ARROZ,2021,4,4323.0,PARTIAL_MISSING,4,5,4238.0,POSITIVE,0,6,12,12,True,,,True,NOT_SELECTED_STAGE_A,202009,202108
200109,14010020000,ARROZ,2021,5,4323.0,PARTIAL_MISSING,4,5,4323.0,POSITIVE,0,7,12,12,True,,,True,NOT_SELECTED_STAGE_A,202008,202107
200109,14010020000,ARROZ,2021,6,4323.0,PARTIAL_MISSING,4,5,4323.0,POSITIVE,0,7,12,12,True,,,True,NOT_SELECTED_STAGE_A,202007,202106
200109,14010020000,ARROZ,2021,7,4323.0,PARTIAL_MISSING,4,5,4323.0,POSITIVE,0,7,12,12,True,,,True,NOT_SELECTED_STAGE_A,202006,202105
200109,14010020000,ARROZ,2021,8,4323.0,PARTIAL_MISSING,4,5,4323.0,POSITIVE,0,7,12,12,True,,,True,NOT_SELECTED_STAGE_A,202005,202104
200109,14010020000,ARROZ,2021,9,4323.0,PARTIAL_MISSING,4,5,4289.0,POSITIVE,0,7,12,12,True,,,True,NOT_SELECTED_STAGE_A,202004,202103
200109,14010020000,ARROZ,2021,10,4323.0,PARTIAL_MISSING,4,5,5357.0,POSITIVE,0,7,12,12,True,,,True,NOT_SELECTED_STAGE_A,202003,202102
200109,14010020000,ARROZ,2021,11,4323.0,PARTIAL_MISSING,4,5,4051.0,POSITIVE,0,7,12,12,True,,,True,NOT_SELECTED_STAGE_A,202002,202101
200109,14010020000,ARROZ,2021,12,4323.0,PARTIAL_MISSING,4,5,3990.0,POSITIVE,0,6,12,12,True,,,True,NOT_SELECTED_STAGE_A,202001,202012
200109,14010020000,ARROZ,2022,1,1277.0,PARTIAL_MISSING,7,1,1277.0,PARTIAL_MISSING,7,3,5,12,False,,,True,NOT_SELECTED_STAGE_A,202112,202211
200109,14010020000,ARROZ,2022,2,1277.0,PARTIAL_MISSING,7,1,1277.0,PARTIAL_MISSING,7,3,5,12,False,,,True,NOT_SELECTED_STAGE_A,202111,202210
200109,14010020000,ARROZ,2022,3,1277.0,PARTIAL_MISSING,7,1,1277.0,PARTIAL_MISSING,7,3,5,12,False,,,True,NOT_SELECTED_STAGE_A,202110,202209
200109,14010020000,ARROZ,2022,4,1277.0,PARTIAL_MISSING,7,1,1277.0,PARTIAL_MISSING,7,3,5,12,False,,,True,NOT_SELECTED_STAGE_A,202109,202208
200109,14010020000,ARROZ,2022,5,1277.0,PARTIAL_MISSING,7,1,1277.0,PARTIAL_MISSING,6,3,6,12,False,,,True,NOT_SELECTED_STAGE_A,202108,202207
200109,14010020000,ARROZ,2022,6,1277.0,PARTIAL_MISSING,7,1,1277.0,PARTIAL_MISSING,5,3,7,12,False,,,True,NOT_SELECTED_STAGE_A,202107,202206
200109,14010020000,ARROZ,2022,7,1277.0,PARTIAL_MISSING,7,1,1277.0,PARTIAL_MISSING,5,3,7,12,False,,,True,NOT_SELECTED_STAGE_A,202106,202205
200109,14010020000,ARROZ,2022,8,1277.0,PARTIAL_MISSING,7,1,1264.0,PARTIAL_MISSING,5,2,7,12,False,,,True,NOT_SELECTED_STAGE_A,202105,202204
200109,14010020000,ARROZ,2022,9,1277.0,PARTIAL_MISSING,7,1,1264.0,PARTIAL_MISSING,5,2,7,12,False,,,True,NOT_SELECTED_STAGE_A,202104,202203
200109,14010020000,ARROZ,2022,10,1277.0,PARTIAL_MISSING,7,1,2558.0,PARTIAL_MISSING,5,3,7,12,False,,,True,NOT_SELECTED_STAGE_A,202103,202202
200109,14010020000,ARROZ,2022,11,1277.0,PARTIAL_MISSING,7,1,3690.0,PARTIAL_MISSING,5,3,7,12,False,,,True,NOT_SELECTED_STAGE_A,202102,202201
200109,14010020000,ARROZ,2022,12,1277.0,PARTIAL_MISSING,7,1,3751.0,PARTIAL_MISSING,4,4,8,12,False,,,True,NOT_SELECTED_STAGE_A,202101,202112
200109,14010020000,ARROZ,2023,1,2464.0,POSITIVE,0,5,2642.0,PARTIAL_MISSING,1,6,11,12,False,,,True,NOT_SELECTED_STAGE_A,202212,202311
200109,14010020000,ARROZ,2023,2,2464.0,POSITIVE,0,5,2642.0,PARTIAL_MISSING,2,6,10,12,False,,,True,NOT_SELECTED_STAGE_A,202211,202310
200109,14010020000,ARROZ,2023,3,2464.0,POSITIVE,0,5,2642.0,PARTIAL_MISSING,3,6,9,12,False,,,True,NOT_SELECTED_STAGE_A,202210,202309
200109,14010020000,ARROZ,2023,4,2464.0,POSITIVE,0,5,2642.0,PARTIAL_MISSING,4,6,8,12,False,,,True,NOT_SELECTED_STAGE_A,202209,202308
200109,14010020000,ARROZ,2023,5,2464.0,POSITIVE,0,5,2470.0,PARTIAL_MISSING,5,5,7,12,False,,,True,NOT_SELECTED_STAGE_A,202208,202307
200109,14010020000,ARROZ,2023,6,2464.0,POSITIVE,0,5,1564.0,PARTIAL_MISSING,6,4,6,12,False,,,True,NOT_SELECTED_STAGE_A,202207,202306
200109,14010020000,ARROZ,2023,7,2464.0,POSITIVE,0,5,1274.0,PARTIAL_MISSING,6,3,6,12,False,,,True,NOT_SELECTED_STAGE_A,202206,202305
200109,14010020000,ARROZ,2023,8,2464.0,POSITIVE,0,5,1287.0,PARTIAL_MISSING,6,4,6,12,False,,,True,NOT_SELECTED_STAGE_A,202205,202304
200109,14010020000,ARROZ,2023,9,2464.0,POSITIVE,0,5,1330.0,PARTIAL_MISSING,6,5,6,12,False,,,True,NOT_SELECTED_STAGE_A,202204,202303
200109,14010020000,ARROZ,2023,10,2464.0,POSITIVE,0,5,702.0,PARTIAL_MISSING,6,4,6,12,False,,,True,NOT_SELECTED_STAGE_A,202203,202302
200109,14010020000,ARROZ,2023,11,2464.0,POSITIVE,0,5,1358.0,PARTIAL_MISSING,6,4,6,12,False,,,True,NOT_SELECTED_STAGE_A,202202,202301
200109,14010020000,ARROZ,2023,12,2464.0,POSITIVE,0,5,1277.0,PARTIAL_MISSING,7,3,5,12,False,,,True,NOT_SELECTED_STAGE_A,202201,202212
200110,14010020000,ARROZ,2016,1,3907.0,POSITIVE,0,4,3692.0,POSITIVE,0,7,12,12,True,0.0,0.6931471805599453,True,NOT_SELECTED_STAGE_A,201512,201611
200110,14010020000,ARROZ,2016,2,3907.0,POSITIVE,0,4,3692.0,POSITIVE,0,7,12,12,True,0.0027085590465872156,0.6841426537067137,True,NOT_SELECTED_STAGE_A,201511,201610
200110,14010020000,ARROZ,2016,3,3907.0,POSITIVE,0,4,3808.0,POSITIVE,0,8,12,12,True,0.43461134453781514,0.2613792815247044,True,NOT_SELECTED_STAGE_A,201510,201609
200110,14010020000,ARROZ,2016,4,3907.0,POSITIVE,0,4,4184.0,POSITIVE,0,8,12,12,True,0.5427108817286813,0.1527816979873316,True,NOT_SELECTED_STAGE_A,201509,201608
200110,14010020000,ARROZ,2016,5,3907.0,POSITIVE,0,4,3742.0,POSITIVE,0,8,12,12,True,0.08721392088122608,0.52842544031976,True,NOT_SELECTED_STAGE_A,201508,201607
200110,14010020000,ARROZ,2016,6,3907.0,POSITIVE,0,4,3725.0,PARTIAL_MISSING,1,7,11,12,False,,,True,NOT_SELECTED_STAGE_A,201507,201606
200110,14010020000,ARROZ,2016,7,3907.0,POSITIVE,0,4,3725.0,PARTIAL_MISSING,2,7,10,12,False,,,True,NOT_SELECTED_STAGE_A,201506,201605
200110,14010020000,ARROZ,2016,8,3907.0,POSITIVE,0,4,3725.0,PARTIAL_MISSING,3,7,9,12,False,,,True,NOT_SELECTED_STAGE_A,201505,201604
200110,14010020000,ARROZ,2016,9,3907.0,POSITIVE,0,4,3715.0,PARTIAL_MISSING,4,6,8,12,False,,,True,NOT_SELECTED_STAGE_A,201504,201603
